Sentence #,Text,Tag,Offset
Sentence: 1,1111,O,"[0, 3]"
Sentence: 1,to,O,"[5, 6]"
Sentence: 1,1111,O,"[8, 11]"
Sentence: 1,),O,"[12, 12]"
Sentence: 1,for,O,"[14, 16]"
Sentence: 1,pH,O,"[18, 19]"
Sentence: 1,in,O,"[21, 22]"
Sentence: 1,LD,O,"[24, 25]"
Sentence: 1,(,O,"[27, 27]"
Sentence: 1,1111,O,"[28, 31]"
Sentence: 1,and,O,"[33, 35]"
Sentence: 1,1111,O,"[37, 40]"
Sentence: 1,for,O,"[42, 44]"
Sentence: 1,Landrace,O,"[46, 53]"
Sentence: 1,and,O,"[55, 57]"
Sentence: 1,Duroc,O,"[59, 63]"
Sentence: 1,",",O,"[64, 64]"
Sentence: 1,respectively,O,"[66, 77]"
Sentence: 1,),O,"[78, 78]"
Sentence: 1,",",O,"[79, 79]"
Sentence: 1,GM,O,"[81, 82]"
Sentence: 1,(,O,"[84, 84]"
Sentence: 1,1111,O,"[85, 88]"
Sentence: 1,and,O,"[90, 92]"
Sentence: 1,1111,O,"[94, 97]"
Sentence: 1,),O,"[98, 98]"
Sentence: 1,and,O,"[100, 102]"
Sentence: 1,GP,O,"[104, 105]"
Sentence: 1,(,O,"[107, 107]"
Sentence: 1,1111,O,"[108, 111]"
Sentence: 1,and,O,"[113, 115]"
Sentence: 1,1111,O,"[117, 120]"
Sentence: 1,),O,"[121, 121]"
Sentence: 1,",",O,"[122, 122]"
Sentence: 1,drip,O,"[124, 127]"
Sentence: 1,loss,O,"[129, 132]"
Sentence: 1,(,O,"[134, 134]"
Sentence: 1,1111,O,"[135, 138]"
Sentence: 1,and,O,"[140, 142]"
Sentence: 1,1111,O,"[144, 147]"
Sentence: 1,),O,"[148, 148]"
Sentence: 1,",",O,"[149, 149]"
Sentence: 1,colour,O,"[151, 156]"
Sentence: 1,values,O,"[158, 163]"
Sentence: 1,:,O,"[164, 164]"
Sentence: 1,L,O,"[166, 166]"
Sentence: 1,*,O,"[167, 167]"
Sentence: 1,(,O,"[169, 169]"
Sentence: 1,lightness,O,"[170, 178]"
Sentence: 1,),O,"[179, 179]"
Sentence: 1,(,O,"[181, 181]"
Sentence: 1,1111,O,"[182, 185]"
Sentence: 1,and,O,"[187, 189]"
Sentence: 1,1111,O,"[191, 194]"
Sentence: 1,),O,"[195, 195]"
Sentence: 1,",",O,"[196, 196]"
Sentence: 1,a,O,"[198, 198]"
Sentence: 1,*,O,"[199, 199]"
Sentence: 1,(,O,"[201, 201]"
Sentence: 1,redness,O,"[202, 208]"
Sentence: 1,),O,"[209, 209]"
Sentence: 1,(,O,"[211, 211]"
Sentence: 1,1111,O,"[212, 215]"
Sentence: 1,and,O,"[217, 219]"
Sentence: 1,1111,O,"[221, 224]"
Sentence: 1,),O,"[225, 225]"
Sentence: 1,",",O,"[226, 226]"
Sentence: 1,b,O,"[228, 228]"
Sentence: 1,*,O,"[229, 229]"
Sentence: 1,(,O,"[231, 231]"
Sentence: 1,yellowness,O,"[232, 241]"
Sentence: 1,),O,"[242, 242]"
Sentence: 1,(,O,"[244, 244]"
Sentence: 1,1111,O,"[245, 248]"
Sentence: 1,and,O,"[250, 252]"
Sentence: 1,1111,O,"[254, 257]"
Sentence: 1,),O,"[258, 258]"
Sentence: 1,",",O,"[259, 259]"
Sentence: 1,IMF,O,"[261, 263]"
Sentence: 1,(,O,"[265, 265]"
Sentence: 1,1111,O,"[266, 269]"
Sentence: 1,and,O,"[271, 273]"
Sentence: 1,1111,O,"[275, 278]"
Sentence: 1,),O,"[279, 279]"
Sentence: 1,",",O,"[280, 280]"
Sentence: 1,muscle,O,"[282, 287]"
Sentence: 1,moisture,O,"[289, 296]"
Sentence: 1,(,O,"[298, 298]"
Sentence: 1,1111,O,"[299, 302]"
Sentence: 1,and,O,"[304, 306]"
Sentence: 1,1111,O,"[308, 311]"
Sentence: 1,),O,"[312, 312]"
Sentence: 1,and,O,"[314, 316]"
Sentence: 1,muscle,O,"[318, 323]"
Sentence: 1,protein,O,"[325, 331]"
Sentence: 1,content,O,"[333, 339]"
Sentence: 1,(,O,"[341, 341]"
Sentence: 1,1111,O,"[342, 345]"
Sentence: 1,and,O,"[347, 349]"
Sentence: 1,1111,O,"[351, 354]"
Sentence: 1,),O,"[355, 355]"
Sentence: 1,in,O,"[357, 358]"
Sentence: 1,LD,O,"[360, 361]"
Sentence: 1,all,O,"[363, 365]"
Sentence: 1,demonstrated,O,"[367, 378]"
Sentence: 1,moderate-to-high,O,"[380, 395]"
Sentence: 1,genetic,O,"[397, 403]"
Sentence: 1,variation,O,"[405, 413]"
Sentence: 1,for,O,"[415, 417]"
Sentence: 1,these,O,"[419, 423]"
Sentence: 1,traits,O,"[425, 430]"
Sentence: 1,in,O,"[432, 433]"
Sentence: 1,both,O,"[435, 438]"
Sentence: 1,breeds,O,"[440, 445]"
Sentence: 1,.,O,"[446, 446]"
