Sentence #,Text,Tag,Offset
Sentence: 1,This,O,"[0, 3]"
Sentence: 1,might,O,"[5, 9]"
Sentence: 1,be,O,"[11, 12]"
Sentence: 1,due,O,"[14, 16]"
Sentence: 1,to,O,"[18, 19]"
Sentence: 1,the,O,"[21, 23]"
Sentence: 1,high,O,"[25, 28]"
Sentence: 1,pH,O,"[30, 31]"
Sentence: 1,in,O,"[33, 34]"
Sentence: 1,Duroc,O,"[36, 40]"
Sentence: 1,",",O,"[41, 41]"
Sentence: 1,whereas,O,"[43, 49]"
Sentence: 1,Landrace,O,"[51, 58]"
Sentence: 1,had,O,"[60, 62]"
Sentence: 1,a,O,"[64, 64]"
Sentence: 1,lower,O,"[66, 70]"
Sentence: 1,pH,O,"[72, 73]"
Sentence: 1,closer,O,"[75, 80]"
Sentence: 1,to,O,"[82, 83]"
Sentence: 1,the,O,"[85, 87]"
Sentence: 1,iso-electric,O,"[89, 100]"
Sentence: 1,point,O,"[102, 106]"
Sentence: 1,for,O,"[108, 110]"
Sentence: 1,muscle,O,"[112, 117]"
Sentence: 1,proteins,O,"[119, 126]"
Sentence: 1,.,O,"[127, 127]"
