Sentence #,Text,Tag,Offset
Sentence: 1,Meat,O,"[0, 3]"
Sentence: 1,from,O,"[5, 8]"
Sentence: 1,Duroc,O,"[10, 14]"
Sentence: 1,had,O,"[16, 18]"
Sentence: 1,considerably,O,"[20, 31]"
Sentence: 1,more,O,"[33, 36]"
Sentence: 1,intramuscular,O,"[38, 50]"
Sentence: 1,fat,O,"[52, 54]"
Sentence: 1,(,O,"[56, 56]"
Sentence: 1,IMF,O,"[57, 59]"
Sentence: 1,),O,"[60, 60]"
Sentence: 1,",",O,"[61, 61]"
Sentence: 1,less,O,"[63, 66]"
Sentence: 1,moisture,O,"[68, 75]"
Sentence: 1,and,O,"[77, 79]"
Sentence: 1,protein,O,"[81, 87]"
Sentence: 1,",",O,"[88, 88]"
Sentence: 1,appeared,O,"[90, 97]"
Sentence: 1,darker,O,"[99, 104]"
Sentence: 1,with,O,"[106, 109]"
Sentence: 1,higher,O,"[111, 116]"
Sentence: 1,colour,O,"[118, 123]"
Sentence: 1,intensity,O,"[125, 133]"
Sentence: 1,and,O,"[135, 137]"
Sentence: 1,had,O,"[139, 141]"
Sentence: 1,lower,O,"[143, 147]"
Sentence: 1,drip,O,"[149, 152]"
Sentence: 1,loss,O,"[154, 157]"
Sentence: 1,than,O,"[159, 162]"
Sentence: 1,meat,O,"[164, 167]"
Sentence: 1,from,O,"[169, 172]"
Sentence: 1,Landrace,O,"[174, 181]"
Sentence: 1,.,O,"[182, 182]"
