Sentence #,Text,Tag,Offset
Sentence: 1,These,O,"[0, 4]"
Sentence: 1,methods,O,"[6, 12]"
Sentence: 1,gave,O,"[14, 17]"
Sentence: 1,higher,O,"[19, 24]"
Sentence: 1,heritabilities,O,"[26, 39]"
Sentence: 1,than,O,"[41, 44]"
Sentence: 1,more,O,"[46, 49]"
Sentence: 1,traditional,O,"[51, 61]"
Sentence: 1,methods,O,"[63, 69]"
Sentence: 1,used,O,"[71, 74]"
Sentence: 1,to,O,"[76, 77]"
Sentence: 1,measure,O,"[79, 85]"
Sentence: 1,these,O,"[87, 91]"
Sentence: 1,traits,O,"[93, 98]"
Sentence: 1,.,O,"[99, 99]"
