Sentence #,Text,Tag,Offset
Sentence: 1,Near,O,"[0, 3]"
Sentence: 1,infrared,O,"[5, 12]"
Sentence: 1,spectroscopy,O,"[14, 25]"
Sentence: 1,and,O,"[27, 29]"
Sentence: 1,EZ-DripLoss,O,"[31, 41]"
Sentence: 1,are,O,"[43, 45]"
Sentence: 1,modern,O,"[47, 52]"
Sentence: 1,technologies,O,"[54, 65]"
Sentence: 1,used,O,"[67, 70]"
Sentence: 1,in,O,"[72, 73]"
Sentence: 1,this,O,"[75, 78]"
Sentence: 1,study,O,"[80, 84]"
Sentence: 1,for,O,"[86, 88]"
Sentence: 1,the,O,"[90, 92]"
Sentence: 1,determination,O,"[94, 106]"
Sentence: 1,of,O,"[108, 109]"
Sentence: 1,chemical,O,"[111, 118]"
Sentence: 1,components,O,"[120, 129]"
Sentence: 1,and,O,"[131, 133]"
Sentence: 1,drip,O,"[135, 138]"
Sentence: 1,loss,O,"[140, 143]"
Sentence: 1,in,O,"[145, 146]"
Sentence: 1,meat,O,"[148, 151]"
Sentence: 1,.,O,"[152, 152]"
