Sentence #,Text,Tag,Offset
Sentence: 1,IMF,O,"[0, 2]"
Sentence: 1,content,O,"[4, 10]"
Sentence: 1,showed,O,"[12, 17]"
Sentence: 1,favourable,O,"[19, 28]"
Sentence: 1,genetic,O,"[30, 36]"
Sentence: 1,correlations,O,"[38, 49]"
Sentence: 1,to,O,"[51, 52]"
Sentence: 1,drip,O,"[54, 57]"
Sentence: 1,loss,O,"[59, 62]"
Sentence: 1,(,O,"[64, 64]"
Sentence: 1,-1111,O,"[65, 69]"
Sentence: 1,and,O,"[71, 73]"
Sentence: 1,-1111,O,"[75, 79]"
Sentence: 1,for,O,"[81, 83]"
Sentence: 1,Landrace,O,"[85, 92]"
Sentence: 1,and,O,"[94, 96]"
Sentence: 1,Duroc,O,"[98, 102]"
Sentence: 1,",",O,"[103, 103]"
Sentence: 1,respectively,O,"[105, 116]"
Sentence: 1,),O,"[117, 117]"
Sentence: 1,.,O,"[118, 118]"
