Sentence #,Text,Tag,Offset
Sentence: 1,(,O,"[0, 0]"
Sentence: 1,Co,O,"[1, 2]"
Sentence: 1,),O,"[3, 3]"
Sentence: 1,variance,O,"[4, 11]"
Sentence: 1,components,O,"[13, 22]"
Sentence: 1,and,O,"[24, 26]"
Sentence: 1,genetic,O,"[28, 34]"
Sentence: 1,parameters,O,"[36, 45]"
Sentence: 1,for,O,"[47, 49]"
Sentence: 1,various,O,"[51, 57]"
Sentence: 1,growth,O,"[59, 64]"
Sentence: 1,traits,O,"[66, 71]"
Sentence: 1,of,O,"[73, 74]"
Sentence: 1,Avikalin,O,"[76, 83]"
Sentence: 1,sheep,O,"[85, 89]"
Sentence: 1,maintained,O,"[91, 100]"
Sentence: 1,at,O,"[102, 103]"
Sentence: 1,Central,O,"[105, 111]"
Sentence: 1,Sheep,O,"[113, 117]"
Sentence: 1,and,O,"[119, 121]"
Sentence: 1,Wool,O,"[123, 126]"
Sentence: 1,Research,O,"[128, 135]"
Sentence: 1,Institute,O,"[137, 145]"
Sentence: 1,",",O,"[146, 146]"
Sentence: 1,Avikanagar,O,"[148, 157]"
Sentence: 1,",",O,"[158, 158]"
Sentence: 1,Rajasthan,O,"[160, 168]"
Sentence: 1,",",O,"[169, 169]"
Sentence: 1,India,O,"[171, 175]"
Sentence: 1,",",O,"[176, 176]"
Sentence: 1,were,O,"[178, 181]"
Sentence: 1,estimated,O,"[183, 191]"
Sentence: 1,by,O,"[193, 194]"
Sentence: 1,Restricted,O,"[196, 205]"
Sentence: 1,Maximum,O,"[207, 213]"
Sentence: 1,Likelihood,O,"[215, 224]"
Sentence: 1,",",O,"[225, 225]"
Sentence: 1,fitting,O,"[227, 233]"
Sentence: 1,six,O,"[235, 237]"
Sentence: 1,animal,O,"[239, 244]"
Sentence: 1,models,O,"[246, 251]"
Sentence: 1,with,O,"[253, 256]"
Sentence: 1,various,O,"[258, 264]"
Sentence: 1,combinations,O,"[266, 277]"
Sentence: 1,of,O,"[279, 280]"
Sentence: 1,direct,O,"[282, 287]"
Sentence: 1,and,O,"[289, 291]"
Sentence: 1,maternal,O,"[293, 300]"
Sentence: 1,effects,O,"[302, 308]"
Sentence: 1,.,O,"[309, 309]"
