Sentence #,Text,Tag,Offset
Sentence: 1,A,O,"[0, 0]"
Sentence: 1,fair,O,"[2, 5]"
Sentence: 1,rate,O,"[7, 10]"
Sentence: 1,of,O,"[12, 13]"
Sentence: 1,genetic,O,"[15, 21]"
Sentence: 1,progress,O,"[23, 30]"
Sentence: 1,seems,O,"[32, 36]"
Sentence: 1,possible,O,"[38, 45]"
Sentence: 1,in,O,"[47, 48]"
Sentence: 1,the,O,"[50, 52]"
Sentence: 1,flock,O,"[54, 58]"
Sentence: 1,by,O,"[60, 61]"
Sentence: 1,selection,O,"[63, 71]"
Sentence: 1,for,O,"[73, 75]"
Sentence: 1,all,O,"[77, 79]"
Sentence: 1,traits,O,"[81, 86]"
Sentence: 1,",",O,"[87, 87]"
Sentence: 1,but,O,"[89, 91]"
Sentence: 1,direct,O,"[93, 98]"
Sentence: 1,and,O,"[100, 102]"
Sentence: 1,maternal,O,"[104, 111]"
Sentence: 1,genetic,O,"[113, 119]"
Sentence: 1,correlation,O,"[121, 131]"
Sentence: 1,needs,O,"[133, 137]"
Sentence: 1,to,O,"[139, 140]"
Sentence: 1,be,O,"[142, 143]"
Sentence: 1,taken,O,"[145, 149]"
Sentence: 1,in,O,"[151, 152]"
Sentence: 1,to,O,"[154, 155]"
Sentence: 1,consideration,O,"[157, 169]"
Sentence: 1,.,O,"[170, 170]"
