Sentence #,Text,Tag,Offset
Sentence: 1,A,O,"[0, 0]"
Sentence: 1,significant,O,"[2, 12]"
Sentence: 1,large,O,"[14, 18]"
Sentence: 1,negative,O,"[20, 27]"
Sentence: 1,genetic,O,"[29, 35]"
Sentence: 1,correlation,O,"[37, 47]"
Sentence: 1,was,O,"[49, 51]"
Sentence: 1,observed,O,"[53, 60]"
Sentence: 1,between,O,"[62, 68]"
Sentence: 1,direct,O,"[70, 75]"
Sentence: 1,and,O,"[77, 79]"
Sentence: 1,maternal,O,"[81, 88]"
Sentence: 1,genetic,O,"[90, 96]"
Sentence: 1,effects,O,"[98, 104]"
Sentence: 1,for,O,"[106, 108]"
Sentence: 1,all,O,"[110, 112]"
Sentence: 1,the,O,"[114, 116]"
Sentence: 1,traits,O,"[118, 123]"
Sentence: 1,",",O,"[124, 124]"
Sentence: 1,indicating,O,"[126, 135]"
Sentence: 1,antagonistic,O,"[137, 148]"
Sentence: 1,pleiotropy,O,"[150, 159]"
Sentence: 1,",",O,"[160, 160]"
Sentence: 1,which,O,"[162, 166]"
Sentence: 1,needs,O,"[168, 172]"
Sentence: 1,special,O,"[174, 180]"
Sentence: 1,care,O,"[182, 185]"
Sentence: 1,while,O,"[187, 191]"
Sentence: 1,formulating,O,"[193, 203]"
Sentence: 1,breeding,O,"[205, 212]"
Sentence: 1,plans,O,"[214, 218]"
Sentence: 1,.,O,"[219, 219]"
