Sentence #,Text,Tag,Offset
Sentence: 1,Maternal,O,"[0, 7]"
Sentence: 1,permanent,O,"[9, 17]"
Sentence: 1,environmental,O,"[19, 31]"
Sentence: 1,effect,O,"[33, 38]"
Sentence: 1,(,O,"[40, 40]"
Sentence: 1,c,O,"[41, 41]"
Sentence: 1,(,O,"[42, 42]"
Sentence: 1,1,O,"[43, 43]"
Sentence: 1,),O,"[44, 44]"
Sentence: 1,),O,"[45, 45]"
Sentence: 1,declined,O,"[47, 54]"
Sentence: 1,significantly,O,"[56, 68]"
Sentence: 1,with,O,"[70, 73]"
Sentence: 1,advancement,O,"[75, 85]"
Sentence: 1,of,O,"[87, 88]"
Sentence: 1,age,O,"[90, 92]"
Sentence: 1,of,O,"[94, 95]"
Sentence: 1,animal,O,"[97, 102]"
Sentence: 1,.,O,"[103, 103]"
