Sentence #,Text,Tag,Offset
Sentence: 1,Between,O,"[0, 6]"
Sentence: 1,January,O,"[8, 14]"
Sentence: 1,1111,O,"[16, 19]"
Sentence: 1,and,O,"[21, 23]"
Sentence: 1,December,O,"[25, 32]"
Sentence: 1,1111,O,"[34, 37]"
Sentence: 1,",",O,"[38, 38]"
Sentence: 1,a,O,"[40, 40]"
Sentence: 1,total,O,"[42, 46]"
Sentence: 1,of,O,"[48, 49]"
Sentence: 1,11111,O,"[51, 55]"
Sentence: 1,test-day,O,"[57, 64]"
Sentence: 1,observations,O,"[66, 77]"
Sentence: 1,for,O,"[79, 81]"
Sentence: 1,contents,O,"[83, 90]"
Sentence: 1,of,O,"[92, 93]"
Sentence: 1,milk,O,"[95, 98]"
Sentence: 1,fatty,O,"[100, 104]"
Sentence: 1,acids,O,"[106, 110]"
Sentence: 1,(,O,"[112, 112]"
Sentence: 1,FA,O,"[113, 114]"
Sentence: 1,),O,"[115, 115]"
Sentence: 1,were,O,"[117, 120]"
Sentence: 1,obtained,O,"[122, 129]"
Sentence: 1,from,O,"[131, 134]"
Sentence: 1,11111,O,"[136, 140]"
Sentence: 1,lactations,O,"[142, 151]"
Sentence: 1,of,O,"[153, 154]"
Sentence: 1,11111,O,"[156, 160]"
Sentence: 1,ewes,O,"[162, 165]"
Sentence: 1,belonging,O,"[167, 175]"
Sentence: 1,to,O,"[177, 178]"
Sentence: 1,11,O,"[180, 181]"
Sentence: 1,Churra,O,"[183, 188]"
Sentence: 1,dairy,O,"[190, 194]"
Sentence: 1,flocks,O,"[196, 201]"
Sentence: 1,.,O,"[202, 202]"
