Sentence #,Text,Tag,Offset
Sentence: 1,All,O,"[0, 2]"
Sentence: 1,the,O,"[4, 6]"
Sentence: 1,studied,O,"[8, 14]"
Sentence: 1,factors,O,"[16, 22]"
Sentence: 1,of,O,"[24, 25]"
Sentence: 1,FA,O,"[27, 28]"
Sentence: 1,variation,O,"[30, 38]"
Sentence: 1,would,O,"[40, 44]"
Sentence: 1,be,O,"[46, 47]"
Sentence: 1,considered,O,"[49, 58]"
Sentence: 1,as,O,"[60, 61]"
Sentence: 1,fixed,O,"[63, 67]"
Sentence: 1,effects,O,"[69, 75]"
Sentence: 1,in,O,"[77, 78]"
Sentence: 1,the,O,"[80, 82]"
Sentence: 1,statistical,O,"[84, 94]"
Sentence: 1,models,O,"[96, 101]"
Sentence: 1,used,O,"[103, 106]"
Sentence: 1,for,O,"[108, 110]"
Sentence: 1,estimation,O,"[112, 121]"
Sentence: 1,of,O,"[123, 124]"
Sentence: 1,genetic,O,"[126, 132]"
Sentence: 1,and,O,"[134, 136]"
Sentence: 1,phenotypic,O,"[138, 147]"
Sentence: 1,parameters,O,"[149, 158]"
Sentence: 1,from,O,"[160, 163]"
Sentence: 1,test-day,O,"[165, 172]"
Sentence: 1,records,O,"[174, 180]"
Sentence: 1,of,O,"[182, 183]"
Sentence: 1,commercial,O,"[185, 194]"
Sentence: 1,flocks,O,"[196, 201]"
Sentence: 1,.,O,"[202, 202]"
