Sentence #,Text,Tag,Offset
Sentence: 1,As,O,"[0, 1]"
Sentence: 1,the,O,"[3, 5]"
Sentence: 1,age,O,"[7, 9]"
Sentence: 1,of,O,"[11, 12]"
Sentence: 1,the,O,"[14, 16]"
Sentence: 1,ewe,O,"[18, 20]"
Sentence: 1,increased,O,"[22, 30]"
Sentence: 1,",",O,"[31, 31]"
Sentence: 1,the,O,"[33, 35]"
Sentence: 1,monounsaturated,O,"[37, 51]"
Sentence: 1,and,O,"[53, 55]"
Sentence: 1,polyunsaturated,O,"[57, 71]"
Sentence: 1,FA,O,"[73, 74]"
Sentence: 1,decreased,O,"[76, 84]"
Sentence: 1,and,O,"[86, 88]"
Sentence: 1,the,O,"[90, 92]"
Sentence: 1,short-,O,"[94, 99]"
Sentence: 1,and,O,"[101, 103]"
Sentence: 1,medium-chain,O,"[105, 116]"
Sentence: 1,saturated,O,"[118, 126]"
Sentence: 1,FA,O,"[128, 129]"
Sentence: 1,increased,O,"[131, 139]"
Sentence: 1,.,O,"[140, 140]"
