Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,estimated,O,"[4, 12]"
Sentence: 1,common,O,"[14, 19]"
Sentence: 1,environmental,O,"[21, 33]"
Sentence: 1,effect,O,"[35, 40]"
Sentence: 1,for,O,"[42, 44]"
Sentence: 1,BW,O,"[46, 47]"
Sentence: 1,at,O,"[49, 50]"
Sentence: 1,11,O,"[52, 53]"
Sentence: 1,d,O,"[55, 55]"
Sentence: 1,of,O,"[57, 58]"
Sentence: 1,age,O,"[60, 62]"
Sentence: 1,",",O,"[63, 63]"
Sentence: 1,daily,O,"[65, 69]"
Sentence: 1,BW,O,"[71, 72]"
Sentence: 1,gain,O,"[74, 77]"
Sentence: 1,from,O,"[79, 82]"
Sentence: 1,weaning,O,"[84, 90]"
Sentence: 1,to,O,"[92, 93]"
Sentence: 1,11,O,"[95, 96]"
Sentence: 1,d,O,"[98, 98]"
Sentence: 1,",",O,"[99, 99]"
Sentence: 1,backfat,O,"[101, 107]"
Sentence: 1,thickness,O,"[109, 117]"
Sentence: 1,at,O,"[119, 120]"
Sentence: 1,11,O,"[122, 123]"
Sentence: 1,d,O,"[125, 125]"
Sentence: 1,of,O,"[127, 128]"
Sentence: 1,age,O,"[130, 132]"
Sentence: 1,",",O,"[133, 133]"
Sentence: 1,and,O,"[135, 137]"
Sentence: 1,LEA60,O,"[139, 143]"
Sentence: 1,were,O,"[145, 148]"
Sentence: 1,1111,O,"[150, 153]"
Sentence: 1,",",O,"[154, 154]"
Sentence: 1,1111,O,"[156, 159]"
Sentence: 1,",",O,"[160, 160]"
Sentence: 1,1111,O,"[162, 165]"
Sentence: 1,",",O,"[166, 166]"
Sentence: 1,and,O,"[168, 170]"
Sentence: 1,1111,O,"[172, 175]"
Sentence: 1,",",O,"[176, 176]"
Sentence: 1,respectively,O,"[178, 189]"
Sentence: 1,.,O,"[190, 190]"
