Sentence #,Text,Tag,Offset
Sentence: 1,Therefore,O,"[0, 8]"
Sentence: 1,",",O,"[9, 9]"
Sentence: 1,constructing,O,"[11, 22]"
Sentence: 1,a,O,"[24, 24]"
Sentence: 1,selection,O,"[26, 34]"
Sentence: 1,scheme,O,"[36, 41]"
Sentence: 1,that,O,"[43, 46]"
Sentence: 1,includes,O,"[48, 55]"
Sentence: 1,body,O,"[57, 60]"
Sentence: 1,composition,O,"[62, 72]"
Sentence: 1,traits,O,"[74, 79]"
Sentence: 1,at,O,"[81, 82]"
Sentence: 1,11,O,"[84, 85]"
Sentence: 1,d,O,"[87, 87]"
Sentence: 1,and,O,"[89, 91]"
Sentence: 1,traits,O,"[93, 98]"
Sentence: 1,at,O,"[100, 101]"
Sentence: 1,finish,O,"[103, 108]"
Sentence: 1,is,O,"[110, 111]"
Sentence: 1,practical,O,"[113, 121]"
Sentence: 1,for,O,"[123, 125]"
Sentence: 1,gaining,O,"[127, 133]"
Sentence: 1,a,O,"[135, 135]"
Sentence: 1,greater,O,"[137, 143]"
Sentence: 1,selection,O,"[145, 153]"
Sentence: 1,response,O,"[155, 162]"
Sentence: 1,.,O,"[163, 163]"
