Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,traits,O,"[4, 9]"
Sentence: 1,analyzed,O,"[11, 18]"
Sentence: 1,were,O,"[20, 23]"
Sentence: 1,BW,O,"[25, 26]"
Sentence: 1,at,O,"[28, 29]"
Sentence: 1,11,O,"[31, 32]"
Sentence: 1,d,O,"[34, 34]"
Sentence: 1,of,O,"[36, 37]"
Sentence: 1,age,O,"[39, 41]"
Sentence: 1,;,O,"[42, 42]"
Sentence: 1,daily,O,"[44, 48]"
Sentence: 1,BW,O,"[50, 51]"
Sentence: 1,gain,O,"[53, 56]"
Sentence: 1,from,O,"[58, 61]"
Sentence: 1,birth,O,"[63, 67]"
Sentence: 1,to,O,"[69, 70]"
Sentence: 1,finish,O,"[72, 77]"
Sentence: 1,",",O,"[78, 78]"
Sentence: 1,from,O,"[80, 83]"
Sentence: 1,weaning,O,"[85, 91]"
Sentence: 1,to,O,"[93, 94]"
Sentence: 1,11,O,"[96, 97]"
Sentence: 1,d,O,"[99, 99]"
Sentence: 1,",",O,"[100, 100]"
Sentence: 1,from,O,"[102, 105]"
Sentence: 1,weaning,O,"[107, 113]"
Sentence: 1,to,O,"[115, 116]"
Sentence: 1,finish,O,"[118, 123]"
Sentence: 1,",",O,"[124, 124]"
Sentence: 1,and,O,"[126, 128]"
Sentence: 1,from,O,"[130, 133]"
Sentence: 1,11,O,"[135, 136]"
Sentence: 1,d,O,"[138, 138]"
Sentence: 1,to,O,"[140, 141]"
Sentence: 1,finish,O,"[143, 148]"
Sentence: 1,;,O,"[149, 149]"
Sentence: 1,age,O,"[151, 153]"
Sentence: 1,at,O,"[155, 156]"
Sentence: 1,finish,O,"[158, 163]"
Sentence: 1,;,O,"[164, 164]"
Sentence: 1,backfat,O,"[166, 172]"
Sentence: 1,thickness,O,"[174, 182]"
Sentence: 1,at,O,"[184, 185]"
Sentence: 1,11,O,"[187, 188]"
Sentence: 1,d,O,"[190, 190]"
Sentence: 1,of,O,"[192, 193]"
Sentence: 1,age,O,"[195, 197]"
Sentence: 1,and,O,"[199, 201]"
Sentence: 1,at,O,"[203, 204]"
Sentence: 1,finish,O,"[206, 211]"
Sentence: 1,;,O,"[212, 212]"
Sentence: 1,loin,O,"[214, 217]"
Sentence: 1,eye,O,"[219, 221]"
Sentence: 1,area,O,"[223, 226]"
Sentence: 1,at,O,"[228, 229]"
Sentence: 1,11,O,"[231, 232]"
Sentence: 1,d,O,"[234, 234]"
Sentence: 1,of,O,"[236, 237]"
Sentence: 1,age,O,"[239, 241]"
Sentence: 1,(,O,"[243, 243]"
Sentence: 1,LEA60,O,"[244, 248]"
Sentence: 1,),O,"[249, 249]"
Sentence: 1,and,O,"[251, 253]"
Sentence: 1,at,O,"[255, 256]"
Sentence: 1,finish,O,"[258, 263]"
Sentence: 1,;,O,"[264, 264]"
Sentence: 1,and,O,"[266, 268]"
Sentence: 1,the,O,"[270, 272]"
Sentence: 1,number,O,"[274, 279]"
Sentence: 1,of,O,"[281, 282]"
Sentence: 1,teats,O,"[284, 288]"
Sentence: 1,.,O,"[289, 289]"
