Sentence #,Text,Tag,Offset
Sentence: 1,Therefore,O,"[0, 8]"
Sentence: 1,",",O,"[9, 9]"
Sentence: 1,the,O,"[11, 13]"
Sentence: 1,common,O,"[15, 20]"
Sentence: 1,environmental,O,"[22, 34]"
Sentence: 1,effect,O,"[36, 41]"
Sentence: 1,should,O,"[43, 48]"
Sentence: 1,be,O,"[50, 51]"
Sentence: 1,included,O,"[53, 60]"
Sentence: 1,in,O,"[62, 63]"
Sentence: 1,the,O,"[65, 67]"
Sentence: 1,model,O,"[69, 73]"
Sentence: 1,to,O,"[75, 76]"
Sentence: 1,analyze,O,"[78, 84]"
Sentence: 1,traits,O,"[86, 91]"
Sentence: 1,at,O,"[93, 94]"
Sentence: 1,11,O,"[96, 97]"
Sentence: 1,d,O,"[99, 99]"
Sentence: 1,of,O,"[101, 102]"
Sentence: 1,age,O,"[104, 106]"
Sentence: 1,.,O,"[107, 107]"
