Sentence #,Text,Tag,Offset
Sentence: 1,A,O,"[0, 0]"
Sentence: 1,total,O,"[2, 6]"
Sentence: 1,of,O,"[8, 9]"
Sentence: 1,11111,O,"[11, 15]"
Sentence: 1,purebred,O,"[17, 24]"
Sentence: 1,Berkshire,O,"[26, 34]"
Sentence: 1,(,O,"[36, 36]"
Sentence: 1,11111,O,"[37, 41]"
Sentence: 1,males,O,"[43, 47]"
Sentence: 1,and,O,"[49, 51]"
Sentence: 1,11111,O,"[53, 57]"
Sentence: 1,females,O,"[59, 65]"
Sentence: 1,),O,"[66, 66]"
Sentence: 1,pigs,O,"[68, 71]"
Sentence: 1,born,O,"[73, 76]"
Sentence: 1,between,O,"[78, 84]"
Sentence: 1,December,O,"[86, 93]"
Sentence: 1,1111,O,"[95, 98]"
Sentence: 1,and,O,"[100, 102]"
Sentence: 1,January,O,"[104, 110]"
Sentence: 1,1111,O,"[112, 115]"
Sentence: 1,were,O,"[117, 120]"
Sentence: 1,used,O,"[122, 125]"
Sentence: 1,in,O,"[127, 128]"
Sentence: 1,this,O,"[130, 133]"
Sentence: 1,study,O,"[135, 139]"
Sentence: 1,.,O,"[140, 140]"
