Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,heritability,O,"[4, 15]"
Sentence: 1,estimates,O,"[17, 25]"
Sentence: 1,for,O,"[27, 29]"
Sentence: 1,BW,O,"[31, 32]"
Sentence: 1,at,O,"[34, 35]"
Sentence: 1,11,O,"[37, 38]"
Sentence: 1,d,O,"[40, 40]"
Sentence: 1,of,O,"[42, 43]"
Sentence: 1,age,O,"[45, 47]"
Sentence: 1,",",O,"[48, 48]"
Sentence: 1,daily,O,"[50, 54]"
Sentence: 1,BW,O,"[56, 57]"
Sentence: 1,gain,O,"[59, 62]"
Sentence: 1,from,O,"[64, 67]"
Sentence: 1,weaning,O,"[69, 75]"
Sentence: 1,to,O,"[77, 78]"
Sentence: 1,11,O,"[80, 81]"
Sentence: 1,d,O,"[83, 83]"
Sentence: 1,",",O,"[84, 84]"
Sentence: 1,backfat,O,"[86, 92]"
Sentence: 1,thickness,O,"[94, 102]"
Sentence: 1,at,O,"[104, 105]"
Sentence: 1,11,O,"[107, 108]"
Sentence: 1,d,O,"[110, 110]"
Sentence: 1,of,O,"[112, 113]"
Sentence: 1,age,O,"[115, 117]"
Sentence: 1,",",O,"[118, 118]"
Sentence: 1,and,O,"[120, 122]"
Sentence: 1,LEA60,O,"[124, 128]"
Sentence: 1,were,O,"[130, 133]"
Sentence: 1,1111,O,"[135, 138]"
Sentence: 1,",",O,"[139, 139]"
Sentence: 1,1111,O,"[141, 144]"
Sentence: 1,",",O,"[145, 145]"
Sentence: 1,1111,O,"[147, 150]"
Sentence: 1,",",O,"[151, 151]"
Sentence: 1,and,O,"[153, 155]"
Sentence: 1,1111,O,"[157, 160]"
Sentence: 1,",",O,"[161, 161]"
Sentence: 1,respectively,O,"[163, 174]"
Sentence: 1,.,O,"[175, 175]"
