Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,fertility,O,"[4, 12]"
Sentence: 1,traits,O,"[14, 19]"
Sentence: 1,piglets,O,"[21, 27]"
Sentence: 1,born,O,"[29, 32]"
Sentence: 1,alive,O,"[34, 38]"
Sentence: 1,",",O,"[39, 39]"
Sentence: 1,born,O,"[41, 44]"
Sentence: 1,in,O,"[46, 47]"
Sentence: 1,total,O,"[49, 53]"
Sentence: 1,and,O,"[55, 57]"
Sentence: 1,stillborn,O,"[59, 67]"
Sentence: 1,piglets,O,"[69, 75]"
Sentence: 1,were,O,"[77, 80]"
Sentence: 1,analysed,O,"[82, 89]"
Sentence: 1,with,O,"[91, 94]"
Sentence: 1,a,O,"[96, 96]"
Sentence: 1,linear,O,"[98, 103]"
Sentence: 1,model,O,"[105, 109]"
Sentence: 1,and,O,"[111, 113]"
Sentence: 1,heritabilities,O,"[115, 128]"
Sentence: 1,rank,O,"[130, 133]"
Sentence: 1,from,O,"[135, 138]"
Sentence: 1,h2,O,"[140, 141]"
Sentence: 1,=,O,"[143, 143]"
Sentence: 1,1111,O,"[145, 148]"
Sentence: 1,(,O,"[150, 150]"
Sentence: 1,stillborn,O,"[151, 159]"
Sentence: 1,),O,"[160, 160]"
Sentence: 1,to,O,"[162, 163]"
Sentence: 1,h2,O,"[165, 166]"
Sentence: 1,=,O,"[168, 168]"
Sentence: 1,1111,O,"[170, 173]"
Sentence: 1,(,O,"[175, 175]"
Sentence: 1,born,O,"[176, 179]"
Sentence: 1,alive,O,"[181, 185]"
Sentence: 1,),O,"[186, 186]"
Sentence: 1,.,O,"[187, 187]"
