Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,genetic,O,"[4, 10]"
Sentence: 1,correlation,O,"[12, 22]"
Sentence: 1,between,O,"[24, 30]"
Sentence: 1,the,O,"[32, 34]"
Sentence: 1,1,O,"[36, 36]"
Sentence: 1,measures,O,"[38, 45]"
Sentence: 1,of,O,"[47, 48]"
Sentence: 1,boar,O,"[50, 53]"
Sentence: 1,taint,O,"[55, 59]"
Sentence: 1,was,O,"[61, 63]"
Sentence: 1,1111,O,"[65, 68]"
Sentence: 1,",",O,"[69, 69]"
Sentence: 1,suggesting,O,"[71, 80]"
Sentence: 1,that,O,"[82, 85]"
Sentence: 1,genetic,O,"[87, 93]"
Sentence: 1,selection,O,"[95, 103]"
Sentence: 1,against,O,"[105, 111]"
Sentence: 1,boar,O,"[113, 116]"
Sentence: 1,taint,O,"[118, 122]"
Sentence: 1,based,O,"[124, 128]"
Sentence: 1,on,O,"[130, 131]"
Sentence: 1,only,O,"[133, 136]"
Sentence: 1,1,O,"[138, 138]"
Sentence: 1,of,O,"[140, 141]"
Sentence: 1,the,O,"[143, 145]"
Sentence: 1,chemical,O,"[147, 154]"
Sentence: 1,compounds,O,"[156, 164]"
Sentence: 1,could,O,"[166, 170]"
Sentence: 1,be,O,"[172, 173]"
Sentence: 1,insufficient,O,"[175, 186]"
Sentence: 1,.,O,"[187, 187]"
