Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,relationship,O,"[4, 15]"
Sentence: 1,between,O,"[17, 23]"
Sentence: 1,litter,O,"[25, 30]"
Sentence: 1,size,O,"[32, 35]"
Sentence: 1,traits,O,"[37, 42]"
Sentence: 1,(,O,"[44, 44]"
Sentence: 1,measured,O,"[45, 52]"
Sentence: 1,on,O,"[54, 55]"
Sentence: 1,sows,O,"[57, 60]"
Sentence: 1,related,O,"[62, 68]"
Sentence: 1,to,O,"[70, 71]"
Sentence: 1,boars,O,"[73, 77]"
Sentence: 1,),O,"[78, 78]"
Sentence: 1,and,O,"[80, 82]"
Sentence: 1,boar,O,"[84, 87]"
Sentence: 1,taint,O,"[89, 93]"
Sentence: 1,compounds,O,"[95, 103]"
Sentence: 1,was,O,"[105, 107]"
Sentence: 1,low,O,"[109, 111]"
Sentence: 1,and,O,"[113, 115]"
Sentence: 1,not,O,"[117, 119]"
Sentence: 1,significantly,O,"[121, 133]"
Sentence: 1,different,O,"[135, 143]"
Sentence: 1,from,O,"[145, 148]"
Sentence: 1,1,O,"[150, 150]"
Sentence: 1,.,O,"[151, 151]"
