Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,aim,O,"[4, 6]"
Sentence: 1,of,O,"[8, 9]"
Sentence: 1,the,O,"[11, 13]"
Sentence: 1,study,O,"[15, 19]"
Sentence: 1,was,O,"[21, 23]"
Sentence: 1,to,O,"[25, 26]"
Sentence: 1,estimate,O,"[28, 35]"
Sentence: 1,genetic,O,"[37, 43]"
Sentence: 1,parameters,O,"[45, 54]"
Sentence: 1,for,O,"[56, 58]"
Sentence: 1,skatole,O,"[60, 66]"
Sentence: 1,and,O,"[68, 70]"
Sentence: 1,androstenone,O,"[72, 83]"
Sentence: 1,and,O,"[85, 87]"
Sentence: 1,their,O,"[89, 93]"
Sentence: 1,genetic,O,"[95, 101]"
Sentence: 1,relationship,O,"[103, 114]"
Sentence: 1,to,O,"[116, 117]"
Sentence: 1,production,O,"[119, 128]"
Sentence: 1,and,O,"[130, 132]"
Sentence: 1,litter,O,"[134, 139]"
Sentence: 1,size,O,"[141, 144]"
Sentence: 1,traits,O,"[146, 151]"
Sentence: 1,.,O,"[152, 152]"
