Sentence #,Text,Tag,Offset
Sentence: 1,In,O,"[0, 1]"
Sentence: 1,conclusion,O,"[3, 12]"
Sentence: 1,",",O,"[13, 13]"
Sentence: 1,skatole,O,"[15, 21]"
Sentence: 1,and,O,"[23, 25]"
Sentence: 1,androstenone,O,"[27, 38]"
Sentence: 1,can,O,"[40, 42]"
Sentence: 1,be,O,"[44, 45]"
Sentence: 1,reduced,O,"[47, 53]"
Sentence: 1,through,O,"[55, 61]"
Sentence: 1,selection,O,"[63, 71]"
Sentence: 1,without,O,"[73, 79]"
Sentence: 1,affecting,O,"[81, 89]"
Sentence: 1,important,O,"[91, 99]"
Sentence: 1,economical,O,"[101, 110]"
Sentence: 1,production,O,"[112, 121]"
Sentence: 1,and,O,"[123, 125]"
Sentence: 1,litter,O,"[127, 132]"
Sentence: 1,size,O,"[134, 137]"
Sentence: 1,traits,O,"[139, 144]"
Sentence: 1,.,O,"[145, 145]"
