Sentence #,Text,Tag,Offset
Sentence: 1,Heritability,O,"[0, 11]"
Sentence: 1,estimates,O,"[13, 21]"
Sentence: 1,for,O,"[23, 25]"
Sentence: 1,Log,O,"[27, 29]"
Sentence: 1,(,O,"[30, 30]"
Sentence: 1,skatole,O,"[31, 37]"
Sentence: 1,),O,"[38, 38]"
Sentence: 1,and,O,"[40, 42]"
Sentence: 1,Log,O,"[44, 46]"
Sentence: 1,(,O,"[47, 47]"
Sentence: 1,androstenone,O,"[48, 59]"
Sentence: 1,),O,"[60, 60]"
Sentence: 1,were,O,"[62, 65]"
Sentence: 1,1111,O,"[67, 70]"
Sentence: 1,and,O,"[72, 74]"
Sentence: 1,1111,O,"[76, 79]"
Sentence: 1,",",O,"[80, 80]"
Sentence: 1,respectively,O,"[82, 93]"
Sentence: 1,.,O,"[94, 94]"
