Sentence #,Text,Tag,Offset
Sentence: 1,Therefore,O,"[0, 8]"
Sentence: 1,",",O,"[9, 9]"
Sentence: 1,animal,O,"[11, 16]"
Sentence: 1,breeding,O,"[18, 25]"
Sentence: 1,offers,O,"[27, 32]"
Sentence: 1,an,O,"[34, 35]"
Sentence: 1,effective,O,"[37, 45]"
Sentence: 1,and,O,"[47, 49]"
Sentence: 1,sustainable,O,"[51, 61]"
Sentence: 1,solution,O,"[63, 70]"
Sentence: 1,to,O,"[72, 73]"
Sentence: 1,surgical,O,"[75, 82]"
Sentence: 1,castration,O,"[84, 93]"
Sentence: 1,of,O,"[95, 96]"
Sentence: 1,male,O,"[98, 101]"
Sentence: 1,piglets,O,"[103, 109]"
Sentence: 1,.,O,"[110, 110]"
