Sentence #,Text,Tag,Offset
Sentence: 1,Norwegian,O,"[0, 8]"
Sentence: 1,Landrace,O,"[10, 17]"
Sentence: 1,(,O,"[19, 19]"
Sentence: 1,L,O,"[20, 20]"
Sentence: 1,;,O,"[21, 21]"
Sentence: 1,n,O,"[23, 23]"
Sentence: 1,=,O,"[25, 25]"
Sentence: 1,1111,O,"[27, 30]"
Sentence: 1,),O,"[31, 31]"
Sentence: 1,and,O,"[33, 35]"
Sentence: 1,Duroc,O,"[37, 41]"
Sentence: 1,(,O,"[43, 43]"
Sentence: 1,D,O,"[44, 44]"
Sentence: 1,;,O,"[45, 45]"
Sentence: 1,n,O,"[47, 47]"
Sentence: 1,=,O,"[49, 49]"
Sentence: 1,1111,O,"[51, 54]"
Sentence: 1,),O,"[55, 55]"
Sentence: 1,boars,O,"[57, 61]"
Sentence: 1,",",O,"[62, 62]"
Sentence: 1,selection,O,"[64, 72]"
Sentence: 1,candidates,O,"[74, 83]"
Sentence: 1,to,O,"[85, 86]"
Sentence: 1,be,O,"[88, 89]"
Sentence: 1,elite,O,"[91, 95]"
Sentence: 1,boars,O,"[97, 101]"
Sentence: 1,in,O,"[103, 104]"
Sentence: 1,a,O,"[106, 106]"
Sentence: 1,breeding,O,"[108, 115]"
Sentence: 1,programme,O,"[117, 125]"
Sentence: 1,",",O,"[126, 126]"
Sentence: 1,were,O,"[128, 131]"
Sentence: 1,CT-scanned,O,"[133, 142]"
Sentence: 1,between,O,"[144, 150]"
Sentence: 1,August,O,"[152, 157]"
Sentence: 1,1111,O,"[159, 162]"
Sentence: 1,and,O,"[164, 166]"
Sentence: 1,August,O,"[168, 173]"
Sentence: 1,1111,O,"[175, 178]"
Sentence: 1,as,O,"[180, 181]"
Sentence: 1,part,O,"[183, 186]"
Sentence: 1,of,O,"[188, 189]"
Sentence: 1,an,O,"[191, 192]"
Sentence: 1,ongoing,O,"[194, 200]"
Sentence: 1,testing,O,"[202, 208]"
Sentence: 1,programme,O,"[210, 218]"
Sentence: 1,at,O,"[220, 221]"
Sentence: 1,Norsvin,O,"[223, 229]"
Sentence: 1,'s,O,"[230, 231]"
Sentence: 1,boar,O,"[233, 236]"
Sentence: 1,test,O,"[238, 241]"
Sentence: 1,station,O,"[243, 249]"
Sentence: 1,.,O,"[250, 250]"
