Sentence #,Text,Tag,Offset
Sentence: 1,CT,O,"[0, 1]"
Sentence: 1,is,O,"[3, 4]"
Sentence: 1,a,O,"[6, 6]"
Sentence: 1,powerful,O,"[8, 15]"
Sentence: 1,instrument,O,"[17, 26]"
Sentence: 1,in,O,"[28, 29]"
Sentence: 1,conjunction,O,"[31, 41]"
Sentence: 1,with,O,"[43, 46]"
Sentence: 1,breeding,O,"[48, 55]"
Sentence: 1,",",O,"[56, 56]"
Sentence: 1,as,O,"[58, 59]"
Sentence: 1,it,O,"[61, 62]"
Sentence: 1,combines,O,"[64, 71]"
Sentence: 1,the,O,"[73, 75]"
Sentence: 1,high,O,"[77, 80]"
Sentence: 1,accuracy,O,"[82, 89]"
Sentence: 1,of,O,"[91, 92]"
Sentence: 1,CT,O,"[94, 95]"
Sentence: 1,data,O,"[97, 100]"
Sentence: 1,with,O,"[102, 105]"
Sentence: 1,measurements,O,"[107, 118]"
Sentence: 1,taken,O,"[120, 124]"
Sentence: 1,from,O,"[126, 129]"
Sentence: 1,the,O,"[131, 133]"
Sentence: 1,selection,O,"[135, 143]"
Sentence: 1,candidates,O,"[145, 154]"
Sentence: 1,.,O,"[155, 155]"
