Sentence #,Text,Tag,Offset
Sentence: 1,We,O,"[0, 1]"
Sentence: 1,collected,O,"[3, 11]"
Sentence: 1,11111,O,"[13, 17]"
Sentence: 1,milk,O,"[19, 22]"
Sentence: 1,samples,O,"[24, 30]"
Sentence: 1,in,O,"[32, 33]"
Sentence: 1,11,O,"[35, 36]"
Sentence: 1,herds,O,"[38, 42]"
Sentence: 1,from,O,"[44, 47]"
Sentence: 1,111,O,"[49, 51]"
Sentence: 1,Churra,O,"[53, 58]"
Sentence: 1,ewes,O,"[60, 63]"
Sentence: 1,sired,O,"[65, 69]"
Sentence: 1,mostly,O,"[71, 76]"
Sentence: 1,by,O,"[78, 79]"
Sentence: 1,11,O,"[81, 82]"
Sentence: 1,AI,O,"[84, 85]"
Sentence: 1,rams,O,"[87, 90]"
Sentence: 1,and,O,"[92, 94]"
Sentence: 1,analyzed,O,"[96, 103]"
Sentence: 1,them,O,"[105, 108]"
Sentence: 1,by,O,"[110, 111]"
Sentence: 1,gas-liquid,O,"[113, 122]"
Sentence: 1,chromatography,O,"[124, 137]"
Sentence: 1,for,O,"[139, 141]"
Sentence: 1,milk,O,"[143, 146]"
Sentence: 1,fatty,O,"[148, 152]"
Sentence: 1,acid,O,"[154, 157]"
Sentence: 1,composition,O,"[159, 169]"
Sentence: 1,.,O,"[170, 170]"
