Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,estimated,O,"[4, 12]"
Sentence: 1,genetic,O,"[14, 20]"
Sentence: 1,correlations,O,"[22, 33]"
Sentence: 1,among,O,"[35, 39]"
Sentence: 1,all,O,"[41, 43]"
Sentence: 1,the,O,"[45, 47]"
Sentence: 1,investigated,O,"[49, 60]"
Sentence: 1,FA,O,"[62, 63]"
Sentence: 1,",",O,"[64, 64]"
Sentence: 1,milk,O,"[66, 69]"
Sentence: 1,yield,O,"[71, 75]"
Sentence: 1,",",O,"[76, 76]"
Sentence: 1,and,O,"[78, 80]"
Sentence: 1,fat,O,"[82, 84]"
Sentence: 1,and,O,"[86, 88]"
Sentence: 1,protein,O,"[90, 96]"
Sentence: 1,percentages,O,"[98, 108]"
Sentence: 1,were,O,"[110, 113]"
Sentence: 1,not,O,"[115, 117]"
Sentence: 1,different,O,"[119, 127]"
Sentence: 1,from,O,"[129, 132]"
Sentence: 1,zero,O,"[134, 137]"
Sentence: 1,.,O,"[138, 138]"
