Sentence #,Text,Tag,Offset
Sentence: 1,In,O,"[0, 1]"
Sentence: 1,an,O,"[3, 4]"
Sentence: 1,initial,O,"[6, 12]"
Sentence: 1,step,O,"[14, 17]"
Sentence: 1,",",O,"[18, 18]"
Sentence: 1,univariate,O,"[20, 29]"
Sentence: 1,methods,O,"[31, 37]"
Sentence: 1,were,O,"[39, 42]"
Sentence: 1,conducted,O,"[44, 52]"
Sentence: 1,to,O,"[54, 55]"
Sentence: 1,test,O,"[57, 60]"
Sentence: 1,the,O,"[62, 64]"
Sentence: 1,hypothesis,O,"[66, 75]"
Sentence: 1,of,O,"[77, 78]"
Sentence: 1,the,O,"[80, 82]"
Sentence: 1,traits,O,"[84, 89]"
Sentence: 1,showing,O,"[91, 97]"
Sentence: 1,additive,O,"[99, 106]"
Sentence: 1,genetic,O,"[108, 114]"
Sentence: 1,determination,O,"[116, 128]"
Sentence: 1,.,O,"[129, 129]"
