Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,objective,O,"[4, 12]"
Sentence: 1,of,O,"[14, 15]"
Sentence: 1,this,O,"[17, 20]"
Sentence: 1,study,O,"[22, 26]"
Sentence: 1,was,O,"[28, 30]"
Sentence: 1,to,O,"[32, 33]"
Sentence: 1,estimate,O,"[35, 42]"
Sentence: 1,the,O,"[44, 46]"
Sentence: 1,genetic,O,"[48, 54]"
Sentence: 1,variation,O,"[56, 64]"
Sentence: 1,of,O,"[66, 67]"
Sentence: 1,ovine,O,"[69, 73]"
Sentence: 1,milk,O,"[75, 78]"
Sentence: 1,fatty,O,"[80, 84]"
Sentence: 1,acid,O,"[86, 89]"
Sentence: 1,(,O,"[91, 91]"
Sentence: 1,FA,O,"[92, 93]"
Sentence: 1,),O,"[94, 94]"
Sentence: 1,composition,O,"[96, 106]"
Sentence: 1,.,O,"[107, 107]"
