Sentence #,Text,Tag,Offset
Sentence: 1,Between,O,"[0, 6]"
Sentence: 1,long-,O,"[8, 12]"
Sentence: 1,and,O,"[14, 16]"
Sentence: 1,medium-chain,O,"[18, 29]"
Sentence: 1,SFA,O,"[31, 33]"
Sentence: 1,",",O,"[34, 34]"
Sentence: 1,estimated,O,"[36, 44]"
Sentence: 1,genetic,O,"[46, 52]"
Sentence: 1,correlations,O,"[54, 65]"
Sentence: 1,were,O,"[67, 70]"
Sentence: 1,negative,O,"[72, 79]"
Sentence: 1,",",O,"[80, 80]"
Sentence: 1,around,O,"[82, 87]"
Sentence: 1,-111,O,"[89, 92]"
Sentence: 1,.,O,"[93, 93]"
