Sentence #,Text,Tag,Offset
Sentence: 1,Therefore,O,"[0, 8]"
Sentence: 1,the,O,"[10, 12]"
Sentence: 1,aim,O,"[14, 16]"
Sentence: 1,of,O,"[18, 19]"
Sentence: 1,this,O,"[21, 24]"
Sentence: 1,study,O,"[26, 30]"
Sentence: 1,was,O,"[32, 34]"
Sentence: 1,to,O,"[36, 37]"
Sentence: 1,estimate,O,"[39, 46]"
Sentence: 1,the,O,"[48, 50]"
Sentence: 1,heritability,O,"[52, 63]"
Sentence: 1,of,O,"[65, 66]"
Sentence: 1,traditional,O,"[68, 78]"
Sentence: 1,milk,O,"[80, 83]"
Sentence: 1,coagulation,O,"[85, 95]"
Sentence: 1,properties,O,"[97, 106]"
Sentence: 1,and,O,"[108, 110]"
Sentence: 1,curd,O,"[112, 115]"
Sentence: 1,firmness,O,"[117, 124]"
Sentence: 1,modeled,O,"[126, 132]"
Sentence: 1,on,O,"[134, 135]"
Sentence: 1,time,O,"[137, 140]"
Sentence: 1,t,O,"[142, 142]"
Sentence: 1,(,O,"[144, 144]"
Sentence: 1,CFt,O,"[145, 147]"
Sentence: 1,),O,"[148, 148]"
Sentence: 1,parameters,O,"[150, 159]"
Sentence: 1,",",O,"[160, 160]"
Sentence: 1,and,O,"[162, 164]"
Sentence: 1,their,O,"[166, 170]"
Sentence: 1,genetic,O,"[172, 178]"
Sentence: 1,relationships,O,"[180, 192]"
Sentence: 1,with,O,"[194, 197]"
Sentence: 1,test-day,O,"[199, 206]"
Sentence: 1,milk,O,"[208, 211]"
Sentence: 1,yield,O,"[213, 217]"
Sentence: 1,",",O,"[218, 218]"
Sentence: 1,composition,O,"[220, 230]"
Sentence: 1,(,O,"[232, 232]"
Sentence: 1,fat,O,"[233, 235]"
Sentence: 1,",",O,"[236, 236]"
Sentence: 1,protein,O,"[238, 244]"
Sentence: 1,",",O,"[245, 245]"
Sentence: 1,and,O,"[247, 249]"
Sentence: 1,casein,O,"[251, 256]"
Sentence: 1,content,O,"[258, 264]"
Sentence: 1,),O,"[265, 265]"
Sentence: 1,",",O,"[266, 266]"
Sentence: 1,and,O,"[268, 270]"
Sentence: 1,acidity,O,"[272, 278]"
Sentence: 1,in,O,"[280, 281]"
Sentence: 1,Sarda,O,"[283, 287]"
Sentence: 1,dairy,O,"[289, 293]"
Sentence: 1,sheep,O,"[295, 299]"
Sentence: 1,.,O,"[300, 300]"
