Sentence #,Text,Tag,Offset
Sentence: 1,Phenotypic,O,"[0, 9]"
Sentence: 1,and,O,"[11, 13]"
Sentence: 1,additive,O,"[15, 22]"
Sentence: 1,genetic,O,"[24, 30]"
Sentence: 1,correlations,O,"[32, 43]"
Sentence: 1,among,O,"[45, 49]"
Sentence: 1,the,O,"[51, 53]"
Sentence: 1,11,O,"[55, 56]"
Sentence: 1,technological,O,"[58, 70]"
Sentence: 1,traits,O,"[72, 77]"
Sentence: 1,contribute,O,"[79, 88]"
Sentence: 1,to,O,"[90, 91]"
Sentence: 1,describing,O,"[93, 102]"
Sentence: 1,the,O,"[104, 106]"
Sentence: 1,interdependencies,O,"[108, 124]"
Sentence: 1,and,O,"[126, 128]"
Sentence: 1,meanings,O,"[130, 137]"
Sentence: 1,of,O,"[139, 140]"
Sentence: 1,different,O,"[142, 150]"
Sentence: 1,traits,O,"[152, 157]"
Sentence: 1,.,O,"[158, 158]"
