Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,heritability,O,"[4, 15]"
Sentence: 1,of,O,"[17, 18]"
Sentence: 1,rennet,O,"[20, 25]"
Sentence: 1,coagulation,O,"[27, 37]"
Sentence: 1,time,O,"[39, 42]"
Sentence: 1,as,O,"[44, 45]"
Sentence: 1,a,O,"[47, 47]"
Sentence: 1,single,O,"[49, 54]"
Sentence: 1,point,O,"[56, 60]"
Sentence: 1,trait,O,"[62, 66]"
Sentence: 1,was,O,"[68, 70]"
Sentence: 1,also,O,"[72, 75]"
Sentence: 1,similar,O,"[77, 83]"
Sentence: 1,to,O,"[85, 86]"
Sentence: 1,that,O,"[88, 91]"
Sentence: 1,frequently,O,"[93, 102]"
Sentence: 1,obtained,O,"[104, 111]"
Sentence: 1,for,O,"[113, 115]"
Sentence: 1,cow,O,"[117, 119]"
Sentence: 1,milk,O,"[121, 124]"
Sentence: 1,(,O,"[126, 126]"
Sentence: 1,111111111,O,"[127, 135]"
Sentence: 1,),O,"[136, 136]"
Sentence: 1,",",O,"[137, 137]"
Sentence: 1,whereas,O,"[139, 145]"
Sentence: 1,the,O,"[147, 149]"
Sentence: 1,same,O,"[151, 154]"
Sentence: 1,trait,O,"[156, 160]"
Sentence: 1,calculated,O,"[162, 171]"
Sentence: 1,as,O,"[173, 174]"
Sentence: 1,an,O,"[176, 177]"
Sentence: 1,individual,O,"[179, 188]"
Sentence: 1,equation,O,"[190, 197]"
Sentence: 1,parameter,O,"[199, 207]"
Sentence: 1,exhibited,O,"[209, 217]"
Sentence: 1,larger,O,"[219, 224]"
Sentence: 1,genetic,O,"[226, 232]"
Sentence: 1,variation,O,"[234, 242]"
Sentence: 1,and,O,"[244, 246]"
Sentence: 1,a,O,"[248, 248]"
Sentence: 1,higher,O,"[250, 255]"
Sentence: 1,heritability,O,"[257, 268]"
Sentence: 1,estimate,O,"[270, 277]"
Sentence: 1,(,O,"[279, 279]"
Sentence: 1,111111111,O,"[280, 288]"
Sentence: 1,),O,"[289, 289]"
Sentence: 1,.,O,"[290, 290]"
