Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,marginal,O,"[4, 11]"
Sentence: 1,posterior,O,"[13, 21]"
Sentence: 1,distribution,O,"[23, 34]"
Sentence: 1,of,O,"[36, 37]"
Sentence: 1,heritability,O,"[39, 50]"
Sentence: 1,estimates,O,"[52, 60]"
Sentence: 1,of,O,"[62, 63]"
Sentence: 1,milk,O,"[65, 68]"
Sentence: 1,yield,O,"[70, 74]"
Sentence: 1,(,O,"[76, 76]"
Sentence: 1,111111111,O,"[77, 85]"
Sentence: 1,),O,"[86, 86]"
Sentence: 1,and,O,"[88, 90]"
Sentence: 1,composition,O,"[92, 102]"
Sentence: 1,(,O,"[104, 104]"
Sentence: 1,111111111,O,"[105, 113]"
Sentence: 1,to,O,"[115, 116]"
Sentence: 1,111111111,O,"[118, 126]"
Sentence: 1,),O,"[127, 127]"
Sentence: 1,of,O,"[129, 130]"
Sentence: 1,Sarda,O,"[132, 136]"
Sentence: 1,ewes,O,"[138, 141]"
Sentence: 1,was,O,"[143, 145]"
Sentence: 1,similar,O,"[147, 153]"
Sentence: 1,to,O,"[155, 156]"
Sentence: 1,those,O,"[158, 162]"
Sentence: 1,often,O,"[164, 168]"
Sentence: 1,obtained,O,"[170, 177]"
Sentence: 1,for,O,"[179, 181]"
Sentence: 1,bovine,O,"[183, 188]"
Sentence: 1,species,O,"[190, 196]"
Sentence: 1,.,O,"[197, 197]"
