Sentence #,Text,Tag,Offset
Sentence: 1,Multivariate,O,"[0, 11]"
Sentence: 1,analyses,O,"[13, 20]"
Sentence: 1,using,O,"[22, 26]"
Sentence: 1,Bayesian,O,"[28, 35]"
Sentence: 1,methodology,O,"[37, 47]"
Sentence: 1,were,O,"[49, 52]"
Sentence: 1,performed,O,"[54, 62]"
Sentence: 1,to,O,"[64, 65]"
Sentence: 1,estimate,O,"[67, 74]"
Sentence: 1,the,O,"[76, 78]"
Sentence: 1,genetic,O,"[80, 86]"
Sentence: 1,relationships,O,"[88, 100]"
Sentence: 1,of,O,"[102, 103]"
Sentence: 1,milk,O,"[105, 108]"
Sentence: 1,coagulation,O,"[110, 120]"
Sentence: 1,properties,O,"[122, 131]"
Sentence: 1,and,O,"[133, 135]"
Sentence: 1,CFt,O,"[137, 139]"
Sentence: 1,with,O,"[141, 144]"
Sentence: 1,the,O,"[146, 148]"
Sentence: 1,other,O,"[150, 154]"
Sentence: 1,traits,O,"[156, 161]"
Sentence: 1,;,O,"[162, 162]"
Sentence: 1,statistical,O,"[164, 174]"
Sentence: 1,inference,O,"[176, 184]"
Sentence: 1,was,O,"[186, 188]"
Sentence: 1,based,O,"[190, 194]"
Sentence: 1,on,O,"[196, 197]"
Sentence: 1,the,O,"[199, 201]"
Sentence: 1,marginal,O,"[203, 210]"
Sentence: 1,posterior,O,"[212, 220]"
Sentence: 1,distributions,O,"[222, 234]"
Sentence: 1,of,O,"[236, 237]"
Sentence: 1,the,O,"[239, 241]"
Sentence: 1,parameters,O,"[243, 252]"
Sentence: 1,of,O,"[254, 255]"
Sentence: 1,concern,O,"[257, 263]"
Sentence: 1,.,O,"[264, 264]"
