Sentence #,Text,Tag,Offset
Sentence: 1,Milk,O,"[0, 3]"
Sentence: 1,samples,O,"[5, 11]"
Sentence: 1,from,O,"[13, 16]"
Sentence: 1,11111,O,"[18, 22]"
Sentence: 1,Sarda,O,"[24, 28]"
Sentence: 1,ewes,O,"[30, 33]"
Sentence: 1,from,O,"[35, 38]"
Sentence: 1,11,O,"[40, 41]"
Sentence: 1,flocks,O,"[43, 48]"
Sentence: 1,were,O,"[50, 53]"
Sentence: 1,analyzed,O,"[55, 62]"
Sentence: 1,for,O,"[64, 66]"
Sentence: 1,1,O,"[68, 68]"
Sentence: 1,traditional,O,"[70, 80]"
Sentence: 1,coagulation,O,"[82, 92]"
Sentence: 1,properties,O,"[94, 103]"
Sentence: 1,by,O,"[105, 106]"
Sentence: 1,lactodynamographic,O,"[108, 125]"
Sentence: 1,tests,O,"[127, 131]"
Sentence: 1,conducted,O,"[133, 141]"
Sentence: 1,for,O,"[143, 145]"
Sentence: 1,up,O,"[147, 148]"
Sentence: 1,to,O,"[150, 151]"
Sentence: 1,60min,O,"[153, 157]"
Sentence: 1,:,O,"[158, 158]"
Sentence: 1,rennet,O,"[160, 165]"
Sentence: 1,coagulation,O,"[167, 177]"
Sentence: 1,time,O,"[179, 182]"
Sentence: 1,(,O,"[184, 184]"
Sentence: 1,min,O,"[185, 187]"
Sentence: 1,),O,"[188, 188]"
Sentence: 1,",",O,"[189, 189]"
Sentence: 1,curd-firming,O,"[191, 202]"
Sentence: 1,time,O,"[204, 207]"
Sentence: 1,(,O,"[209, 209]"
Sentence: 1,k20,O,"[210, 212]"
Sentence: 1,",",O,"[213, 213]"
Sentence: 1,min,O,"[215, 217]"
Sentence: 1,),O,"[218, 218]"
Sentence: 1,",",O,"[219, 219]"
Sentence: 1,and,O,"[221, 223]"
Sentence: 1,3measures,O,"[225, 233]"
Sentence: 1,of,O,"[235, 236]"
Sentence: 1,curd,O,"[238, 241]"
Sentence: 1,firmness,O,"[243, 250]"
Sentence: 1,(,O,"[252, 252]"
Sentence: 1,a30,O,"[253, 255]"
Sentence: 1,",",O,"[256, 256]"
Sentence: 1,a45,O,"[258, 260]"
Sentence: 1,",",O,"[261, 261]"
Sentence: 1,and,O,"[263, 265]"
Sentence: 1,a60,O,"[267, 269]"
Sentence: 1,",",O,"[270, 270]"
Sentence: 1,mm,O,"[272, 273]"
Sentence: 1,),O,"[274, 274]"
Sentence: 1,.,O,"[275, 275]"
