Sentence #,Text,Tag,Offset
Sentence: 1,Sheep,O,"[0, 4]"
Sentence: 1,milk,O,"[6, 9]"
Sentence: 1,is,O,"[11, 12]"
Sentence: 1,an,O,"[14, 15]"
Sentence: 1,important,O,"[17, 25]"
Sentence: 1,source,O,"[27, 32]"
Sentence: 1,of,O,"[34, 35]"
Sentence: 1,food,O,"[37, 40]"
Sentence: 1,",",O,"[41, 41]"
Sentence: 1,especially,O,"[43, 52]"
Sentence: 1,in,O,"[54, 55]"
Sentence: 1,Mediterranean,O,"[57, 69]"
Sentence: 1,countries,O,"[71, 79]"
Sentence: 1,",",O,"[80, 80]"
Sentence: 1,and,O,"[82, 84]"
Sentence: 1,is,O,"[86, 87]"
Sentence: 1,used,O,"[89, 92]"
Sentence: 1,in,O,"[94, 95]"
Sentence: 1,large,O,"[97, 101]"
Sentence: 1,part,O,"[103, 106]"
Sentence: 1,for,O,"[108, 110]"
Sentence: 1,cheese,O,"[112, 117]"
Sentence: 1,production,O,"[119, 128]"
Sentence: 1,.,O,"[129, 129]"
