Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,other,O,"[4, 8]"
Sentence: 1,curd,O,"[10, 13]"
Sentence: 1,firming,O,"[15, 21]"
Sentence: 1,and,O,"[23, 25]"
Sentence: 1,syneresis,O,"[27, 35]"
Sentence: 1,traits,O,"[37, 42]"
Sentence: 1,",",O,"[43, 43]"
Sentence: 1,whether,O,"[45, 51]"
Sentence: 1,as,O,"[53, 54]"
Sentence: 1,traditional,O,"[56, 66]"
Sentence: 1,single,O,"[68, 73]"
Sentence: 1,point,O,"[75, 79]"
Sentence: 1,observations,O,"[81, 92]"
Sentence: 1,or,O,"[94, 95]"
Sentence: 1,as,O,"[97, 98]"
Sentence: 1,individual,O,"[100, 109]"
Sentence: 1,equation,O,"[111, 118]"
Sentence: 1,parameters,O,"[120, 129]"
Sentence: 1,and,O,"[131, 133]"
Sentence: 1,derived,O,"[135, 141]"
Sentence: 1,traits,O,"[143, 148]"
Sentence: 1,",",O,"[149, 149]"
Sentence: 1,were,O,"[151, 154]"
Sentence: 1,characterized,O,"[156, 168]"
Sentence: 1,by,O,"[170, 171]"
Sentence: 1,heritability,O,"[173, 184]"
Sentence: 1,estimates,O,"[186, 194]"
Sentence: 1,lower,O,"[196, 200]"
Sentence: 1,than,O,"[202, 205]"
Sentence: 1,for,O,"[207, 209]"
Sentence: 1,coagulation,O,"[211, 221]"
Sentence: 1,time,O,"[223, 226]"
Sentence: 1,and,O,"[228, 230]"
Sentence: 1,for,O,"[232, 234]"
Sentence: 1,the,O,"[236, 238]"
Sentence: 1,corresponding,O,"[240, 252]"
Sentence: 1,bovine,O,"[254, 259]"
Sentence: 1,milk,O,"[261, 264]"
Sentence: 1,traits,O,"[266, 271]"
Sentence: 1,(,O,"[273, 273]"
Sentence: 1,1111,O,"[274, 277]"
Sentence: 1,to,O,"[279, 280]"
Sentence: 1,1111,O,"[282, 285]"
Sentence: 1,),O,"[286, 286]"
Sentence: 1,.,O,"[287, 287]"
