Sentence #,Text,Tag,Offset
Sentence: 1,Milk,O,"[0, 3]"
Sentence: 1,technological,O,"[5, 17]"
Sentence: 1,traits,O,"[19, 24]"
Sentence: 1,are,O,"[26, 28]"
Sentence: 1,important,O,"[30, 38]"
Sentence: 1,for,O,"[40, 42]"
Sentence: 1,the,O,"[44, 46]"
Sentence: 1,sheep,O,"[48, 52]"
Sentence: 1,dairy,O,"[54, 58]"
Sentence: 1,industry,O,"[60, 67]"
Sentence: 1,",",O,"[68, 68]"
Sentence: 1,but,O,"[70, 72]"
Sentence: 1,research,O,"[74, 81]"
Sentence: 1,is,O,"[83, 84]"
Sentence: 1,lacking,O,"[86, 92]"
Sentence: 1,into,O,"[94, 97]"
Sentence: 1,the,O,"[99, 101]"
Sentence: 1,genetic,O,"[103, 109]"
Sentence: 1,variation,O,"[111, 119]"
Sentence: 1,of,O,"[121, 122]"
Sentence: 1,such,O,"[124, 127]"
Sentence: 1,traits,O,"[129, 134]"
Sentence: 1,.,O,"[135, 135]"
