Sentence #,Text,Tag,Offset
Sentence: 1,Direct,O,"[0, 5]"
Sentence: 1,heritability,O,"[7, 18]"
Sentence: 1,estimates,O,"[20, 28]"
Sentence: 1,were,O,"[30, 33]"
Sentence: 1,",",O,"[34, 34]"
Sentence: 1,correspondingly,O,"[36, 50]"
Sentence: 1,",",O,"[51, 51]"
Sentence: 1,1111,O,"[53, 56]"
Sentence: 1,",",O,"[57, 57]"
Sentence: 1,1111,O,"[59, 62]"
Sentence: 1,",",O,"[63, 63]"
Sentence: 1,1111,O,"[65, 68]"
Sentence: 1,",",O,"[69, 69]"
Sentence: 1,1111,O,"[71, 74]"
Sentence: 1,",",O,"[75, 75]"
Sentence: 1,1111,O,"[77, 80]"
Sentence: 1,",",O,"[81, 81]"
Sentence: 1,1111,O,"[83, 86]"
Sentence: 1,",",O,"[87, 87]"
Sentence: 1,1111,O,"[89, 92]"
Sentence: 1,",",O,"[93, 93]"
Sentence: 1,1111,O,"[95, 98]"
Sentence: 1,and,O,"[100, 102]"
Sentence: 1,1111,O,"[104, 107]"
Sentence: 1,for,O,"[109, 111]"
Sentence: 1,BW0,O,"[113, 115]"
Sentence: 1,",",O,"[116, 116]"
Sentence: 1,BW1,O,"[118, 120]"
Sentence: 1,",",O,"[121, 121]"
Sentence: 1,BW2,O,"[123, 125]"
Sentence: 1,",",O,"[126, 126]"
Sentence: 1,WW,O,"[128, 129]"
Sentence: 1,",",O,"[130, 130]"
Sentence: 1,BW6,O,"[132, 134]"
Sentence: 1,",",O,"[135, 135]"
Sentence: 1,BW9,O,"[137, 139]"
Sentence: 1,",",O,"[140, 140]"
Sentence: 1,YW,O,"[142, 143]"
Sentence: 1,",",O,"[144, 144]"
Sentence: 1,ADG,O,"[146, 148]"
Sentence: 1,(,O,"[149, 149]"
Sentence: 1,111,O,"[150, 152]"
Sentence: 1,),O,"[153, 153]"
Sentence: 1,and,O,"[155, 157]"
Sentence: 1,ADG,O,"[159, 161]"
Sentence: 1,(,O,"[162, 162]"
Sentence: 1,1111,O,"[163, 166]"
Sentence: 1,),O,"[167, 167]"
Sentence: 1,.,O,"[168, 168]"
