Sentence #,Text,Tag,Offset
Sentence: 1,Data,O,"[0, 3]"
Sentence: 1,on,O,"[5, 6]"
Sentence: 1,lamb,O,"[8, 11]"
Sentence: 1,growth,O,"[13, 18]"
Sentence: 1,performance,O,"[20, 30]"
Sentence: 1,were,O,"[32, 35]"
Sentence: 1,extracted,O,"[37, 45]"
Sentence: 1,from,O,"[47, 50]"
Sentence: 1,available,O,"[52, 60]"
Sentence: 1,performance,O,"[62, 72]"
Sentence: 1,records,O,"[74, 80]"
Sentence: 1,at,O,"[82, 83]"
Sentence: 1,the,O,"[85, 87]"
Sentence: 1,Sheep,O,"[89, 93]"
Sentence: 1,and,O,"[95, 97]"
Sentence: 1,Goats,O,"[99, 103]"
Sentence: 1,Station,O,"[105, 111]"
Sentence: 1,in,O,"[113, 114]"
Sentence: 1,Naivasha,O,"[116, 123]"
Sentence: 1,",",O,"[124, 124]"
Sentence: 1,Kenya,O,"[126, 130]"
Sentence: 1,.,O,"[131, 131]"
