Sentence #,Text,Tag,Offset
Sentence: 1,Genetic,O,"[0, 6]"
Sentence: 1,and,O,"[8, 10]"
Sentence: 1,phenotypic,O,"[12, 21]"
Sentence: 1,parameters,O,"[23, 32]"
Sentence: 1,were,O,"[34, 37]"
Sentence: 1,estimated,O,"[39, 47]"
Sentence: 1,for,O,"[49, 51]"
Sentence: 1,lamb,O,"[53, 56]"
Sentence: 1,growth,O,"[58, 63]"
Sentence: 1,traits,O,"[65, 70]"
Sentence: 1,for,O,"[72, 74]"
Sentence: 1,the,O,"[76, 78]"
Sentence: 1,Dorper,O,"[80, 85]"
Sentence: 1,sheep,O,"[87, 91]"
Sentence: 1,in,O,"[93, 94]"
Sentence: 1,semi-arid,O,"[96, 104]"
Sentence: 1,Kenya,O,"[106, 110]"
Sentence: 1,using,O,"[112, 116]"
Sentence: 1,an,O,"[118, 119]"
Sentence: 1,animal,O,"[121, 126]"
Sentence: 1,model,O,"[128, 132]"
Sentence: 1,.,O,"[133, 133]"
