Sentence #,Text,Tag,Offset
Sentence: 1,Maternal,O,"[0, 7]"
Sentence: 1,effects,O,"[9, 15]"
Sentence: 1,are,O,"[17, 19]"
Sentence: 1,important,O,"[21, 29]"
Sentence: 1,in,O,"[31, 32]"
Sentence: 1,the,O,"[34, 36]"
Sentence: 1,growth,O,"[38, 43]"
Sentence: 1,performance,O,"[45, 55]"
Sentence: 1,of,O,"[57, 58]"
Sentence: 1,the,O,"[60, 62]"
Sentence: 1,Dorper,O,"[64, 69]"
Sentence: 1,sheep,O,"[71, 75]"
Sentence: 1,though,O,"[77, 82]"
Sentence: 1,a,O,"[84, 84]"
Sentence: 1,negative,O,"[86, 93]"
Sentence: 1,correlation,O,"[95, 105]"
Sentence: 1,exists,O,"[107, 112]"
Sentence: 1,between,O,"[114, 120]"
Sentence: 1,direct,O,"[122, 127]"
Sentence: 1,and,O,"[129, 131]"
Sentence: 1,maternal,O,"[133, 140]"
Sentence: 1,genetic,O,"[142, 148]"
Sentence: 1,effects,O,"[150, 156]"
Sentence: 1,.,O,"[157, 157]"
