Sentence #,Text,Tag,Offset
Sentence: 1,Growth,O,"[0, 5]"
Sentence: 1,traits,O,"[7, 12]"
Sentence: 1,considered,O,"[14, 23]"
Sentence: 1,were,O,"[25, 28]"
Sentence: 1,body,O,"[30, 33]"
Sentence: 1,weights,O,"[35, 41]"
Sentence: 1,at,O,"[43, 44]"
Sentence: 1,birth,O,"[46, 50]"
Sentence: 1,(,O,"[52, 52]"
Sentence: 1,BW0,O,"[53, 55]"
Sentence: 1,",",O,"[56, 56]"
Sentence: 1,kg,O,"[58, 59]"
Sentence: 1,),O,"[60, 60]"
Sentence: 1,",",O,"[61, 61]"
Sentence: 1,at,O,"[63, 64]"
Sentence: 1,1,O,"[66, 66]"
Sentence: 1,month,O,"[68, 72]"
Sentence: 1,(,O,"[74, 74]"
Sentence: 1,BW1,O,"[75, 77]"
Sentence: 1,",",O,"[78, 78]"
Sentence: 1,kg,O,"[80, 81]"
Sentence: 1,),O,"[82, 82]"
Sentence: 1,",",O,"[83, 83]"
Sentence: 1,at,O,"[85, 86]"
Sentence: 1,1,O,"[88, 88]"
Sentence: 1,months,O,"[90, 95]"
Sentence: 1,(,O,"[97, 97]"
Sentence: 1,BW2,O,"[98, 100]"
Sentence: 1,",",O,"[101, 101]"
Sentence: 1,kg,O,"[103, 104]"
Sentence: 1,),O,"[105, 105]"
Sentence: 1,",",O,"[106, 106]"
Sentence: 1,at,O,"[108, 109]"
Sentence: 1,weaning,O,"[111, 117]"
Sentence: 1,(,O,"[119, 119]"
Sentence: 1,WW,O,"[120, 121]"
Sentence: 1,",",O,"[122, 122]"
Sentence: 1,kg,O,"[124, 125]"
Sentence: 1,),O,"[126, 126]"
Sentence: 1,",",O,"[127, 127]"
Sentence: 1,at,O,"[129, 130]"
Sentence: 1,1,O,"[132, 132]"
Sentence: 1,months,O,"[134, 139]"
Sentence: 1,(,O,"[141, 141]"
Sentence: 1,BW6,O,"[142, 144]"
Sentence: 1,",",O,"[145, 145]"
Sentence: 1,kg,O,"[147, 148]"
Sentence: 1,),O,"[149, 149]"
Sentence: 1,",",O,"[150, 150]"
Sentence: 1,at,O,"[152, 153]"
Sentence: 1,1,O,"[155, 155]"
Sentence: 1,months,O,"[157, 162]"
Sentence: 1,(,O,"[164, 164]"
Sentence: 1,BW9,O,"[165, 167]"
Sentence: 1,",",O,"[168, 168]"
Sentence: 1,kg,O,"[170, 171]"
Sentence: 1,),O,"[172, 172]"
Sentence: 1,and,O,"[174, 176]"
Sentence: 1,at,O,"[178, 179]"
Sentence: 1,yearling,O,"[181, 188]"
Sentence: 1,(,O,"[190, 190]"
Sentence: 1,YW,O,"[191, 192]"
Sentence: 1,",",O,"[193, 193]"
Sentence: 1,kg,O,"[195, 196]"
Sentence: 1,),O,"[197, 197]"
Sentence: 1,",",O,"[198, 198]"
Sentence: 1,average,O,"[200, 206]"
Sentence: 1,daily,O,"[208, 212]"
Sentence: 1,gain,O,"[214, 217]"
Sentence: 1,from,O,"[219, 222]"
Sentence: 1,birth,O,"[224, 228]"
Sentence: 1,to,O,"[230, 231]"
Sentence: 1,1,O,"[233, 233]"
Sentence: 1,months,O,"[235, 240]"
Sentence: 1,(,O,"[242, 242]"
Sentence: 1,ADG,O,"[243, 245]"
Sentence: 1,(,O,"[246, 246]"
Sentence: 1,111,O,"[247, 249]"
Sentence: 1,),O,"[250, 250]"
Sentence: 1,",",O,"[251, 251]"
Sentence: 1,gm,O,"[253, 254]"
Sentence: 1,),O,"[255, 255]"
Sentence: 1,and,O,"[257, 259]"
Sentence: 1,from,O,"[261, 264]"
Sentence: 1,1,O,"[266, 266]"
Sentence: 1,months,O,"[268, 273]"
Sentence: 1,to,O,"[275, 276]"
Sentence: 1,1,O,"[278, 278]"
Sentence: 1,year,O,"[280, 283]"
Sentence: 1,(,O,"[285, 285]"
Sentence: 1,ADG,O,"[286, 288]"
Sentence: 1,(,O,"[289, 289]"
Sentence: 1,1111,O,"[290, 293]"
Sentence: 1,),O,"[294, 294]"
Sentence: 1,",",O,"[295, 295]"
Sentence: 1,gm,O,"[297, 298]"
Sentence: 1,),O,"[299, 299]"
Sentence: 1,.,O,"[300, 300]"
