Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,estimates,O,"[4, 12]"
Sentence: 1,provided,O,"[14, 21]"
Sentence: 1,would,O,"[23, 27]"
Sentence: 1,form,O,"[29, 32]"
Sentence: 1,the,O,"[34, 36]"
Sentence: 1,basis,O,"[38, 42]"
Sentence: 1,of,O,"[44, 45]"
Sentence: 1,designing,O,"[47, 55]"
Sentence: 1,breeding,O,"[57, 64]"
Sentence: 1,schemes,O,"[66, 72]"
Sentence: 1,for,O,"[74, 76]"
Sentence: 1,the,O,"[78, 80]"
Sentence: 1,Dorper,O,"[82, 87]"
Sentence: 1,sheep,O,"[89, 93]"
Sentence: 1,in,O,"[95, 96]"
Sentence: 1,Kenya,O,"[98, 102]"
Sentence: 1,.,O,"[103, 103]"
