Sentence #,Text,Tag,Offset
Sentence: 1,Data,O,"[0, 3]"
Sentence: 1,were,O,"[5, 8]"
Sentence: 1,obtained,O,"[10, 17]"
Sentence: 1,on,O,"[19, 20]"
Sentence: 1,1,O,"[22, 22]"
Sentence: 1,divergent,O,"[24, 32]"
Sentence: 1,lines,O,"[34, 38]"
Sentence: 1,selected,O,"[40, 47]"
Sentence: 1,for,O,"[49, 51]"
Sentence: 1,1,O,"[53, 53]"
Sentence: 1,generations,O,"[55, 65]"
Sentence: 1,for,O,"[67, 69]"
Sentence: 1,low,O,"[71, 73]"
Sentence: 1,and,O,"[75, 77]"
Sentence: 1,high,O,"[79, 82]"
Sentence: 1,RFI,O,"[84, 86]"
Sentence: 1,during,O,"[88, 93]"
Sentence: 1,growth,O,"[95, 100]"
Sentence: 1,in,O,"[102, 103]"
Sentence: 1,purebred,O,"[105, 112]"
Sentence: 1,Large,O,"[114, 118]"
Sentence: 1,Whites,O,"[120, 125]"
Sentence: 1,.,O,"[126, 126]"
