Sentence #,Text,Tag,Offset
Sentence: 1,We,O,"[0, 1]"
Sentence: 1,propose,O,"[3, 9]"
Sentence: 1,to,O,"[11, 12]"
Sentence: 1,consider,O,"[14, 21]"
Sentence: 1,SRFI,O,"[23, 26]"
Sentence: 1,as,O,"[28, 29]"
Sentence: 1,an,O,"[31, 32]"
Sentence: 1,alternative,O,"[34, 44]"
Sentence: 1,to,O,"[46, 47]"
Sentence: 1,SDFI,O,"[49, 52]"
Sentence: 1,to,O,"[54, 55]"
Sentence: 1,select,O,"[57, 62]"
Sentence: 1,for,O,"[64, 66]"
Sentence: 1,efficient,O,"[68, 76]"
Sentence: 1,sows,O,"[78, 81]"
Sentence: 1,with,O,"[83, 86]"
Sentence: 1,reduced,O,"[88, 94]"
Sentence: 1,input,O,"[96, 100]"
Sentence: 1,demands,O,"[102, 108]"
Sentence: 1,during,O,"[110, 115]"
Sentence: 1,lactation,O,"[117, 125]"
Sentence: 1,.,O,"[126, 126]"
