Sentence #,Text,Tag,Offset
Sentence: 1,Residual,O,"[0, 7]"
Sentence: 1,feed,O,"[9, 12]"
Sentence: 1,intake,O,"[14, 19]"
Sentence: 1,(,O,"[21, 21]"
Sentence: 1,RFI,O,"[22, 24]"
Sentence: 1,),O,"[25, 25]"
Sentence: 1,has,O,"[27, 29]"
Sentence: 1,been,O,"[31, 34]"
Sentence: 1,explored,O,"[36, 43]"
Sentence: 1,as,O,"[45, 46]"
Sentence: 1,an,O,"[48, 49]"
Sentence: 1,alternative,O,"[51, 61]"
Sentence: 1,selection,O,"[63, 71]"
Sentence: 1,criterion,O,"[73, 81]"
Sentence: 1,to,O,"[83, 84]"
Sentence: 1,feed,O,"[86, 89]"
Sentence: 1,conversion,O,"[91, 100]"
Sentence: 1,ratio,O,"[102, 106]"
Sentence: 1,to,O,"[108, 109]"
Sentence: 1,capture,O,"[111, 117]"
Sentence: 1,the,O,"[119, 121]"
Sentence: 1,fraction,O,"[123, 130]"
Sentence: 1,of,O,"[132, 133]"
Sentence: 1,feed,O,"[135, 138]"
Sentence: 1,intake,O,"[140, 145]"
Sentence: 1,not,O,"[147, 149]"
Sentence: 1,explained,O,"[151, 159]"
Sentence: 1,by,O,"[161, 162]"
Sentence: 1,expected,O,"[164, 171]"
Sentence: 1,production,O,"[173, 182]"
Sentence: 1,and,O,"[184, 186]"
Sentence: 1,maintenance,O,"[188, 198]"
Sentence: 1,requirements,O,"[200, 211]"
Sentence: 1,.,O,"[212, 212]"
