Sentence #,Text,Tag,Offset
Sentence: 1,Traits,O,"[0, 5]"
Sentence: 1,measured,O,"[7, 14]"
Sentence: 1,were,O,"[16, 19]"
Sentence: 1,sow,O,"[21, 23]"
Sentence: 1,daily,O,"[25, 29]"
Sentence: 1,feed,O,"[31, 34]"
Sentence: 1,intake,O,"[36, 41]"
Sentence: 1,(,O,"[43, 43]"
Sentence: 1,SDFI,O,"[44, 47]"
Sentence: 1,),O,"[48, 48]"
Sentence: 1,;,O,"[49, 49]"
Sentence: 1,sow,O,"[51, 53]"
Sentence: 1,BW,O,"[55, 56]"
Sentence: 1,and,O,"[58, 60]"
Sentence: 1,body,O,"[62, 65]"
Sentence: 1,composition,O,"[67, 77]"
Sentence: 1,before,O,"[79, 84]"
Sentence: 1,farrowing,O,"[86, 94]"
Sentence: 1,and,O,"[96, 98]"
Sentence: 1,at,O,"[100, 101]"
Sentence: 1,weaning,O,"[103, 109]"
Sentence: 1,(,O,"[111, 111]"
Sentence: 1,11111111.7d,O,"[112, 122]"
Sentence: 1,),O,"[123, 123]"
Sentence: 1,;,O,"[124, 124]"
Sentence: 1,number,O,"[126, 131]"
Sentence: 1,of,O,"[133, 134]"
Sentence: 1,piglets,O,"[136, 142]"
Sentence: 1,born,O,"[144, 147]"
Sentence: 1,total,O,"[149, 153]"
Sentence: 1,",",O,"[154, 154]"
Sentence: 1,born,O,"[156, 159]"
Sentence: 1,alive,O,"[161, 165]"
Sentence: 1,",",O,"[166, 166]"
Sentence: 1,and,O,"[168, 170]"
Sentence: 1,surviving,O,"[172, 180]"
Sentence: 1,at,O,"[182, 183]"
Sentence: 1,weaning,O,"[185, 191]"
Sentence: 1,;,O,"[192, 192]"
Sentence: 1,and,O,"[194, 196]"
Sentence: 1,litter,O,"[198, 203]"
Sentence: 1,weight,O,"[205, 210]"
Sentence: 1,",",O,"[211, 211]"
Sentence: 1,average,O,"[213, 219]"
Sentence: 1,piglet,O,"[221, 226]"
Sentence: 1,BW,O,"[228, 229]"
Sentence: 1,",",O,"[230, 230]"
Sentence: 1,and,O,"[232, 234]"
Sentence: 1,within-litter,O,"[236, 248]"
Sentence: 1,SD,O,"[250, 251]"
Sentence: 1,of,O,"[253, 254]"
Sentence: 1,piglet,O,"[256, 261]"
Sentence: 1,BW,O,"[263, 264]"
Sentence: 1,at,O,"[266, 267]"
Sentence: 1,birth,O,"[269, 273]"
Sentence: 1,",",O,"[274, 274]"
Sentence: 1,11,O,"[276, 277]"
Sentence: 1,d,O,"[279, 279]"
Sentence: 1,of,O,"[281, 282]"
Sentence: 1,age,O,"[284, 286]"
Sentence: 1,(,O,"[288, 288]"
Sentence: 1,when,O,"[289, 292]"
Sentence: 1,creep,O,"[294, 298]"
Sentence: 1,feeding,O,"[300, 306]"
Sentence: 1,was,O,"[308, 310]"
Sentence: 1,available,O,"[312, 320]"
Sentence: 1,),O,"[321, 321]"
Sentence: 1,",",O,"[322, 322]"
Sentence: 1,and,O,"[324, 326]"
Sentence: 1,weaning,O,"[328, 334]"
Sentence: 1,.,O,"[335, 335]"
