Sentence #,Text,Tag,Offset
Sentence: 1,Daily,O,"[0, 4]"
Sentence: 1,production,O,"[6, 15]"
Sentence: 1,requirements,O,"[17, 28]"
Sentence: 1,were,O,"[30, 33]"
Sentence: 1,quantified,O,"[35, 44]"
Sentence: 1,by,O,"[46, 47]"
Sentence: 1,litter,O,"[49, 54]"
Sentence: 1,size,O,"[56, 59]"
Sentence: 1,and,O,"[61, 63]"
Sentence: 1,daily,O,"[65, 69]"
Sentence: 1,litter,O,"[71, 76]"
Sentence: 1,BW,O,"[78, 79]"
Sentence: 1,gain,O,"[81, 84]"
Sentence: 1,as,O,"[86, 87]"
Sentence: 1,well,O,"[89, 92]"
Sentence: 1,as,O,"[94, 95]"
Sentence: 1,daily,O,"[97, 101]"
Sentence: 1,changes,O,"[103, 109]"
Sentence: 1,in,O,"[111, 112]"
Sentence: 1,sow,O,"[114, 116]"
Sentence: 1,body,O,"[118, 121]"
Sentence: 1,reserves,O,"[123, 130]"
Sentence: 1,.,O,"[131, 131]"
