Sentence #,Text,Tag,Offset
Sentence: 1,Genetic,O,"[0, 6]"
Sentence: 1,correlations,O,"[8, 19]"
Sentence: 1,of,O,"[21, 22]"
Sentence: 1,RFI,O,"[24, 26]"
Sentence: 1,with,O,"[28, 31]"
Sentence: 1,sow,O,"[33, 35]"
Sentence: 1,traits,O,"[37, 42]"
Sentence: 1,were,O,"[44, 47]"
Sentence: 1,low,O,"[49, 51]"
Sentence: 1,to,O,"[53, 54]"
Sentence: 1,moderate,O,"[56, 63]"
Sentence: 1,",",O,"[64, 64]"
Sentence: 1,consistent,O,"[66, 75]"
Sentence: 1,with,O,"[77, 80]"
Sentence: 1,responses,O,"[82, 90]"
Sentence: 1,to,O,"[92, 93]"
Sentence: 1,selection,O,"[95, 103]"
Sentence: 1,;,O,"[104, 104]"
Sentence: 1,selection,O,"[106, 114]"
Sentence: 1,for,O,"[116, 118]"
Sentence: 1,low,O,"[120, 122]"
Sentence: 1,RFI,O,"[124, 126]"
Sentence: 1,during,O,"[128, 133]"
Sentence: 1,growth,O,"[135, 140]"
Sentence: 1,reduced,O,"[142, 148]"
Sentence: 1,SDFI,O,"[150, 153]"
Sentence: 1,and,O,"[155, 157]"
Sentence: 1,increased,O,"[159, 167]"
Sentence: 1,number,O,"[169, 174]"
Sentence: 1,of,O,"[176, 177]"
Sentence: 1,piglets,O,"[179, 185]"
Sentence: 1,and,O,"[187, 189]"
Sentence: 1,litter,O,"[191, 196]"
Sentence: 1,growth,O,"[198, 203]"
Sentence: 1,",",O,"[204, 204]"
Sentence: 1,but,O,"[206, 208]"
Sentence: 1,also,O,"[210, 213]"
Sentence: 1,increased,O,"[215, 223]"
Sentence: 1,mobilization,O,"[225, 236]"
Sentence: 1,of,O,"[238, 239]"
Sentence: 1,body,O,"[241, 244]"
Sentence: 1,reserves,O,"[246, 253]"
Sentence: 1,.,O,"[254, 254]"
