Sentence #,Text,Tag,Offset
Sentence: 1,In,O,"[0, 1]"
Sentence: 1,the,O,"[3, 5]"
Sentence: 1,GM,O,"[7, 8]"
Sentence: 1,flock,O,"[10, 14]"
Sentence: 1,of,O,"[16, 17]"
Sentence: 1,F2,O,"[19, 20]"
Sentence: 1,and,O,"[22, 24]"
Sentence: 1,F2,O,"[26, 27]"
Sentence: 1,onwards,O,"[29, 35]"
Sentence: 1,generation,O,"[37, 46]"
Sentence: 1,11111,O,"[48, 52]"
Sentence: 1,%,O,"[53, 53]"
Sentence: 1,single,O,"[55, 60]"
Sentence: 1,",",O,"[61, 61]"
Sentence: 1,11111,O,"[63, 67]"
Sentence: 1,%,O,"[68, 68]"
Sentence: 1,twins,O,"[70, 74]"
Sentence: 1,",",O,"[75, 75]"
Sentence: 1,1111,O,"[77, 80]"
Sentence: 1,%,O,"[81, 81]"
Sentence: 1,triplet,O,"[83, 89]"
Sentence: 1,and,O,"[91, 93]"
Sentence: 1,1111,O,"[95, 98]"
Sentence: 1,%,O,"[99, 99]"
Sentence: 1,quadruplets,O,"[101, 111]"
Sentence: 1,were,O,"[113, 116]"
Sentence: 1,obtained,O,"[118, 125]"
Sentence: 1,during,O,"[127, 132]"
Sentence: 1,lambing,O,"[134, 140]"
Sentence: 1,.,O,"[141, 141]"
