Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,genetic,O,"[4, 10]"
Sentence: 1,correlation,O,"[12, 22]"
Sentence: 1,of,O,"[24, 25]"
Sentence: 1,pre,O,"[27, 29]"
Sentence: 1,and,O,"[31, 33]"
Sentence: 1,post-weaning,O,"[35, 46]"
Sentence: 1,daily,O,"[48, 52]"
Sentence: 1,gains,O,"[54, 58]"
Sentence: 1,with,O,"[60, 63]"
Sentence: 1,body,O,"[65, 68]"
Sentence: 1,weight,O,"[70, 75]"
Sentence: 1,traits,O,"[77, 82]"
Sentence: 1,were,O,"[84, 87]"
Sentence: 1,also,O,"[89, 92]"
Sentence: 1,high,O,"[94, 97]"
Sentence: 1,and,O,"[99, 101]"
Sentence: 1,positive,O,"[103, 110]"
Sentence: 1,.,O,"[111, 111]"
