Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,genetic,O,"[4, 10]"
Sentence: 1,and,O,"[12, 14]"
Sentence: 1,phenotypic,O,"[16, 25]"
Sentence: 1,correlations,O,"[27, 38]"
Sentence: 1,among,O,"[40, 44]"
Sentence: 1,different,O,"[46, 54]"
Sentence: 1,body,O,"[56, 59]"
Sentence: 1,weights,O,"[61, 67]"
Sentence: 1,were,O,"[69, 72]"
Sentence: 1,moderate,O,"[74, 81]"
Sentence: 1,to,O,"[83, 84]"
Sentence: 1,high,O,"[86, 89]"
Sentence: 1,and,O,"[91, 93]"
Sentence: 1,positive,O,"[95, 102]"
Sentence: 1,.,O,"[103, 103]"
