Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,genetic,O,"[4, 10]"
Sentence: 1,correlations,O,"[12, 23]"
Sentence: 1,between,O,"[25, 31]"
Sentence: 1,the,O,"[33, 35]"
Sentence: 1,wool,O,"[37, 40]"
Sentence: 1,production,O,"[42, 51]"
Sentence: 1,and,O,"[53, 55]"
Sentence: 1,meat,O,"[57, 60]"
Sentence: 1,quality,O,"[62, 68]"
Sentence: 1,traits,O,"[70, 75]"
Sentence: 1,were,O,"[77, 80]"
Sentence: 1,low,O,"[82, 84]"
Sentence: 1,to,O,"[86, 87]"
Sentence: 1,negligible,O,"[89, 98]"
Sentence: 1,and,O,"[100, 102]"
Sentence: 1,indicate,O,"[104, 111]"
Sentence: 1,that,O,"[113, 116]"
Sentence: 1,wool,O,"[118, 121]"
Sentence: 1,breeding,O,"[123, 130]"
Sentence: 1,programs,O,"[132, 139]"
Sentence: 1,will,O,"[141, 144]"
Sentence: 1,have,O,"[146, 149]"
Sentence: 1,little,O,"[151, 156]"
Sentence: 1,or,O,"[158, 159]"
Sentence: 1,no,O,"[161, 162]"
Sentence: 1,effect,O,"[164, 169]"
Sentence: 1,on,O,"[171, 172]"
Sentence: 1,meat,O,"[174, 177]"
Sentence: 1,quality,O,"[179, 185]"
Sentence: 1,.,O,"[186, 186]"
