Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,IN,O,"[4, 5]"
Sentence: 1,comprised,O,"[7, 15]"
Sentence: 1,1,O,"[17, 17]"
Sentence: 1,flocks,O,"[19, 24]"
Sentence: 1,linked,O,"[26, 31]"
Sentence: 1,genetically,O,"[33, 43]"
Sentence: 1,and,O,"[45, 47]"
Sentence: 1,managed,O,"[49, 55]"
Sentence: 1,across,O,"[57, 62]"
Sentence: 1,a,O,"[64, 64]"
Sentence: 1,range,O,"[66, 70]"
Sentence: 1,of,O,"[72, 73]"
Sentence: 1,sheep,O,"[75, 79]"
Sentence: 1,production,O,"[81, 90]"
Sentence: 1,environments,O,"[92, 103]"
Sentence: 1,in,O,"[105, 106]"
Sentence: 1,Australia,O,"[108, 116]"
Sentence: 1,.,O,"[117, 117]"
