Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,wool,O,"[4, 7]"
Sentence: 1,traits,O,"[9, 14]"
Sentence: 1,included,O,"[16, 23]"
Sentence: 1,over,O,"[25, 28]"
Sentence: 1,11111,O,"[30, 34]"
Sentence: 1,yearling,O,"[36, 43]"
Sentence: 1,and,O,"[45, 47]"
Sentence: 1,11111,O,"[49, 53]"
Sentence: 1,adult,O,"[55, 59]"
Sentence: 1,records,O,"[61, 67]"
Sentence: 1,for,O,"[69, 71]"
Sentence: 1,fleece,O,"[73, 78]"
Sentence: 1,weight,O,"[80, 85]"
Sentence: 1,",",O,"[86, 86]"
Sentence: 1,fiber,O,"[88, 92]"
Sentence: 1,diameter,O,"[94, 101]"
Sentence: 1,",",O,"[102, 102]"
Sentence: 1,staple,O,"[104, 109]"
Sentence: 1,length,O,"[111, 116]"
Sentence: 1,",",O,"[117, 117]"
Sentence: 1,staple,O,"[119, 124]"
Sentence: 1,strength,O,"[126, 133]"
Sentence: 1,",",O,"[134, 134]"
Sentence: 1,fiber,O,"[136, 140]"
Sentence: 1,diameter,O,"[142, 149]"
Sentence: 1,variation,O,"[151, 159]"
Sentence: 1,",",O,"[160, 160]"
Sentence: 1,scoured,O,"[162, 168]"
Sentence: 1,wool,O,"[170, 173]"
Sentence: 1,color,O,"[175, 179]"
Sentence: 1,",",O,"[180, 180]"
Sentence: 1,and,O,"[182, 184]"
Sentence: 1,visual,O,"[186, 191]"
Sentence: 1,scores,O,"[193, 198]"
Sentence: 1,for,O,"[200, 202]"
Sentence: 1,breech,O,"[204, 209]"
Sentence: 1,and,O,"[211, 213]"
Sentence: 1,body,O,"[215, 218]"
Sentence: 1,wrinkle,O,"[220, 226]"
Sentence: 1,.,O,"[227, 227]"
