Sentence #,Text,Tag,Offset
Sentence: 1,This,O,"[0, 3]"
Sentence: 1,study,O,"[5, 9]"
Sentence: 1,aimed,O,"[11, 15]"
Sentence: 1,to,O,"[17, 18]"
Sentence: 1,evaluate,O,"[20, 27]"
Sentence: 1,genetic,O,"[29, 35]"
Sentence: 1,parameters,O,"[37, 46]"
Sentence: 1,of,O,"[48, 49]"
Sentence: 1,fleece,O,"[51, 56]"
Sentence: 1,and,O,"[58, 60]"
Sentence: 1,post-weaning,O,"[62, 73]"
Sentence: 1,growth,O,"[75, 80]"
Sentence: 1,traits,O,"[82, 87]"
Sentence: 1,in,O,"[89, 90]"
Sentence: 1,sheep,O,"[92, 96]"
Sentence: 1,.,O,"[97, 97]"
