Sentence #,Text,Tag,Offset
Sentence: 1,The,O,"[0, 2]"
Sentence: 1,log,O,"[4, 6]"
Sentence: 1,likelihood,O,"[8, 17]"
Sentence: 1,ratio,O,"[19, 23]"
Sentence: 1,test,O,"[25, 28]"
Sentence: 1,(,O,"[30, 30]"
Sentence: 1,LRT,O,"[31, 33]"
Sentence: 1,),O,"[34, 34]"
Sentence: 1,was,O,"[36, 38]"
Sentence: 1,used,O,"[40, 43]"
Sentence: 1,for,O,"[45, 47]"
Sentence: 1,selection,O,"[49, 57]"
Sentence: 1,of,O,"[59, 60]"
Sentence: 1,the,O,"[62, 64]"
Sentence: 1,most,O,"[66, 69]"
Sentence: 1,appropriate,O,"[71, 81]"
Sentence: 1,model,O,"[83, 87]"
Sentence: 1,.,O,"[88, 88]"
