Sentence #,Text,Tag,Offset
Sentence: 1,Estimation,O,"[0, 9]"
Sentence: 1,of,O,"[11, 12]"
Sentence: 1,genetic,O,"[14, 20]"
Sentence: 1,parameters,O,"[22, 31]"
Sentence: 1,is,O,"[33, 34]"
Sentence: 1,the,O,"[36, 38]"
Sentence: 1,most,O,"[40, 43]"
Sentence: 1,important,O,"[45, 53]"
Sentence: 1,component,O,"[55, 63]"
Sentence: 1,of,O,"[65, 66]"
Sentence: 1,an,O,"[68, 69]"
Sentence: 1,organized,O,"[71, 79]"
Sentence: 1,selection,O,"[81, 89]"
Sentence: 1,program,O,"[91, 97]"
Sentence: 1,.,O,"[98, 98]"
