Sentence #,Text,Tag,Offset
Sentence: 1,With,O,"[0, 3]"
Sentence: 1,respect,O,"[5, 11]"
Sentence: 1,to,O,"[13, 14]"
Sentence: 1,economic,O,"[16, 23]"
Sentence: 1,traits,O,"[25, 30]"
Sentence: 1,",",O,"[31, 31]"
Sentence: 1,such,O,"[33, 36]"
Sentence: 1,as,O,"[38, 39]"
Sentence: 1,wool,O,"[41, 44]"
Sentence: 1,and,O,"[46, 48]"
Sentence: 1,mutton,O,"[50, 55]"
Sentence: 1,traits,O,"[57, 62]"
Sentence: 1,",",O,"[63, 63]"
Sentence: 1,production,O,"[65, 74]"
Sentence: 1,costs,O,"[76, 80]"
Sentence: 1,can,O,"[82, 84]"
Sentence: 1,be,O,"[86, 87]"
Sentence: 1,reduced,O,"[89, 95]"
Sentence: 1,through,O,"[97, 103]"
Sentence: 1,a,O,"[105, 105]"
Sentence: 1,suitable,O,"[107, 114]"
Sentence: 1,selection,O,"[116, 124]"
Sentence: 1,program,O,"[126, 132]"
Sentence: 1,focused,O,"[134, 140]"
Sentence: 1,on,O,"[142, 143]"
Sentence: 1,genetic,O,"[145, 151]"
Sentence: 1,improvement,O,"[153, 163]"
Sentence: 1,.,O,"[164, 164]"
